Código Dane departamento,Departamento,Código Dane municipio,Municipio,Código del cultivo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,area_cosechada_sobre_sembrada,diferencia_hectareas
54,Norte de Santander,54498,Ocaña,1010401,Maíz,Maíz amarillo tecnificado,2025,2025A,Transitorio,"220,00","253,00","1.265,00","5,00",1.15,33.0
54,Norte de Santander,54498,Ocaña,1010402,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"80,00","101,00","151,50","1,50",1.2625,21.0
54,Norte de Santander,54498,Ocaña,1010402,Maíz,Maíz amarillo tradicional,2023,2023A,Transitorio,"100,00","111,00","166,50","1,50",1.11,11.0
54,Norte de Santander,54498,Ocaña,1010402,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"120,00","137,00","205,50","1,50",1.1416666666666666,17.0
54,Norte de Santander,54498,Ocaña,1010402,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"120,00","137,00","205,50","1,50",1.1416666666666666,17.0
54,Norte de Santander,54498,Ocaña,1010403,Maíz,Maíz blanco tecnificado,2022,2022A,Transitorio,"40,00","58,00","290,00","5,00",1.45,18.0
54,Norte de Santander,54498,Ocaña,1010403,Maíz,Maíz blanco tecnificado,2023,2023B,Transitorio,"40,00","42,00","210,00","5,00",1.05,2.0
54,Norte de Santander,54498,Ocaña,1010403,Maíz,Maíz blanco tecnificado,2024,2024B,Transitorio,"40,00","42,00","210,00","5,00",1.05,2.0
54,Norte de Santander,54498,Ocaña,1010403,Maíz,Maíz blanco tecnificado,2025,2025B,Transitorio,"40,00","42,00","210,00","5,00",1.05,2.0
54,Norte de Santander,54498,Ocaña,1010404,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"10,00","60,50","90,75","1,50",6.05,50.5
54,Norte de Santander,54498,Ocaña,1010404,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"10,00","51,00","76,50","1,50",5.1,41.0
54,Norte de Santander,54498,Ocaña,1010404,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"10,00","51,00","76,50","1,50",5.1,41.0
54,Norte de Santander,54498,Ocaña,1052300,Pepino Cohombro,Pepino cohombro,2022,2022A,Transitorio,"120,00","154,00","3.850,00","25,00",1.2833333333333334,34.0
54,Norte de Santander,54498,Ocaña,1052300,Pepino Cohombro,Pepino cohombro,2023,2023A,Transitorio,"150,00","160,50","4.012,50","25,00",1.07,10.5
54,Norte de Santander,54498,Ocaña,1052300,Pepino Cohombro,Pepino cohombro,2024,2024A,Transitorio,"150,00","160,50","4.012,50","25,00",1.07,10.5
54,Norte de Santander,54498,Ocaña,1052300,Pepino Cohombro,Pepino cohombro,2025,2025A,Transitorio,"150,00","160,50","4.012,50","25,00",1.07,10.5
54,Norte de Santander,54498,Ocaña,1052500,Pimentón,Pimentón,2022,2022A,Transitorio,"30,00","33,00","594,00","18,00",1.1,3.0
54,Norte de Santander,54498,Ocaña,1052500,Pimentón,Pimentón,2023,2023A,Transitorio,"35,00","53,25","958,50","18,00",1.5214285714285714,18.25
54,Norte de Santander,54498,Ocaña,1052500,Pimentón,Pimentón,2024,2024A,Transitorio,"40,00","62,00","1.116,00","18,00",1.55,22.0
54,Norte de Santander,54498,Ocaña,1052500,Pimentón,Pimentón,2025,2025A,Transitorio,"50,00","71,50","1.287,00","18,00",1.43,21.5
54,Norte de Santander,54498,Ocaña,1052800,Repollo,Repollo,2022,2022A,Transitorio,"10,00","14,00","168,00","12,00",1.4,4.0
54,Norte de Santander,54498,Ocaña,1052800,Repollo,Repollo,2023,2023A,Transitorio,"12,00","16,80","201,60","12,00",1.4000000000000001,4.800000000000001
54,Norte de Santander,54498,Ocaña,1052800,Repollo,Repollo,2024,2024A,Transitorio,"15,00","21,00","252,00","12,00",1.4,6.0
54,Norte de Santander,54498,Ocaña,1052800,Repollo,Repollo,2024,2024B,Transitorio,"25,00","26,50","318,00","12,00",1.06,1.5
54,Norte de Santander,54498,Ocaña,1052901,Tomate,Tomate,2022,2022A,Transitorio,"120,00","174,00","8.352,00","48,00",1.45,54.0
54,Norte de Santander,54498,Ocaña,1052901,Tomate,Tomate,2022,2022B,Transitorio,"90,00","108,00","5.184,00","48,00",1.2,18.0
54,Norte de Santander,54498,Ocaña,1052901,Tomate,Tomate,2023,2023B,Transitorio,"100,00","140,00","6.720,00","48,00",1.4,40.0
54,Norte de Santander,54498,Ocaña,1052901,Tomate,Tomate,2024,2024B,Transitorio,"120,00","144,00","6.912,00","48,00",1.2,24.0
54,Norte de Santander,54518,Pamplona,1050400,Ajo,Ajo,2023,2023B,Transitorio,"5,00","6,00","54,00","9,00",1.2,1.0
54,Norte de Santander,54518,Pamplona,1050400,Ajo,Ajo,2025,2025A,Transitorio,"6,00","8,00","72,00","9,00",1.3333333333333333,2.0
54,Norte de Santander,54518,Pamplona,1050400,Ajo,Ajo,2025,2025B,Transitorio,"5,00","6,00","54,00","9,00",1.2,1.0
54,Norte de Santander,54518,Pamplona,1080200,Arracacha,Arracacha,2025,2025A,Transitorio,"40,00","45,00","450,00","10,00",1.125,5.0
54,Norte de Santander,54518,Pamplona,1060200,Frijol,Frijol,2022,2022B,Transitorio,"36,00","45,00","72,00","1,60",1.25,9.0
54,Norte de Santander,54518,Pamplona,1060200,Frijol,Frijol,2023,2023B,Transitorio,"37,00","47,00","75,20","1,60",1.2702702702702702,10.0
54,Norte de Santander,54518,Pamplona,1060200,Frijol,Frijol,2025,2025B,Transitorio,"48,00","49,00","78,40","1,60",1.0208333333333333,1.0
54,Norte de Santander,54518,Pamplona,1060500,Haba,Haba,2022,2022B,Transitorio,"5,50","7,00","13,94","1,99",1.2727272727272727,1.5
54,Norte de Santander,54518,Pamplona,1060500,Haba,Haba,2023,2023B,Transitorio,"7,00","7,90","11,88","1,50",1.1285714285714286,0.9000000000000004
54,Norte de Santander,54518,Pamplona,1060500,Haba,Haba,2024,2024B,Transitorio,"8,00","12,00","18,05","1,50",1.5,4.0
54,Norte de Santander,54518,Pamplona,1060500,Haba,Haba,2025,2025B,Transitorio,"8,00","9,00","13,54","1,50",1.125,1.0
54,Norte de Santander,54518,Pamplona,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"12,00","13,00","39,00","3,00",1.0833333333333333,1.0
54,Norte de Santander,54518,Pamplona,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"13,00","14,00","42,00","3,00",1.0769230769230769,1.0
54,Norte de Santander,54518,Pamplona,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"14,00","16,00","48,00","3,00",1.1428571428571428,2.0
54,Norte de Santander,54518,Pamplona,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"14,00","17,00","51,00","3,00",1.2142857142857142,3.0
54,Norte de Santander,54518,Pamplona,1010404,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"12,00","13,00","39,00","3,00",1.0833333333333333,1.0
54,Norte de Santander,54518,Pamplona,1010404,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"12,00","13,00","39,00","3,00",1.0833333333333333,1.0
54,Norte de Santander,54518,Pamplona,1080701,Papa,Papa todas las variedades,2022,2022B,Transitorio,"140,00","157,00","2.355,00","15,00",1.1214285714285714,17.0
54,Norte de Santander,54518,Pamplona,1080701,Papa,Papa todas las variedades,2023,2023B,Transitorio,"150,00","168,00","2.520,00","15,00",1.12,18.0
54,Norte de Santander,54518,Pamplona,1080701,Papa,Papa todas las variedades,2024,2024B,Transitorio,"155,00","175,00","2.625,00","15,00",1.1290322580645162,20.0
54,Norte de Santander,54518,Pamplona,1080701,Papa,Papa todas las variedades,2025,2025B,Transitorio,"160,00","175,00","2.625,00","15,00",1.09375,15.0
54,Norte de Santander,54520,Pamplonita,1051100,Cebolla de bulbo,Cebolla de bulbo,2022,2022B,Transitorio,"6,00","9,00","126,00","14,00",1.5,3.0
54,Norte de Santander,54520,Pamplonita,1051200,Cebolla de rama,Cebolla de rama,2022,2022A,Transitorio,"2,00","3,00","24,00","8,00",1.5,1.0
54,Norte de Santander,54520,Pamplonita,1051200,Cebolla de rama,Cebolla de rama,2022,2022B,Transitorio,"0,00","3,00","24,00","8,00",inf,3.0
54,Norte de Santander,54520,Pamplonita,1051200,Cebolla de rama,Cebolla de rama,2023,2023B,Transitorio,"0,00","2,00","16,00","8,00",inf,2.0
54,Norte de Santander,54520,Pamplonita,1060200,Frijol,Frijol,2022,2022B,Transitorio,"4,00","8,00","13,99","1,75",2.0,4.0
54,Norte de Santander,54520,Pamplonita,1060200,Frijol,Frijol,2023,2023B,Transitorio,"4,00","7,00","12,24","1,75",1.75,3.0
54,Norte de Santander,54520,Pamplonita,1060200,Frijol,Frijol,2024,2024B,Transitorio,"5,00","9,00","15,73","1,75",1.8,4.0
54,Norte de Santander,54520,Pamplonita,1060200,Frijol,Frijol,2025,2025B,Transitorio,"5,00","8,00","13,99","1,75",1.6,3.0
54,Norte de Santander,54520,Pamplonita,1060600,Habichuela,Habichuela,2022,2022B,Transitorio,"3,00","9,00","90,00","10,00",3.0,6.0
54,Norte de Santander,54520,Pamplonita,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"1,00","2,00","3,20","1,60",2.0,1.0
54,Norte de Santander,54520,Pamplonita,1010404,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"1,00","2,00","3,00","1,50",2.0,1.0
54,Norte de Santander,54520,Pamplonita,1010404,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"1,00","2,00","3,00","1,50",2.0,1.0
54,Norte de Santander,54520,Pamplonita,1052901,Tomate,Tomate,2022,2022B,Transitorio,"8,00","10,98","384,30","35,00",1.3725,2.9800000000000004
54,Norte de Santander,54520,Pamplonita,1052902,Tomate,Tomate invernadero,2022,2022B,Transitorio,"7,00","8,00","480,00","60,00",1.1428571428571428,1.0
54,Norte de Santander,54520,Pamplonita,1052902,Tomate,Tomate invernadero,2025,2025A,Transitorio,"4,00","8,00","520,00","65,00",2.0,4.0
54,Norte de Santander,54520,Pamplonita,1053000,Zanahoria,Zanahoria,2023,2023B,Transitorio,"0,00","8,00","112,00","14,00",inf,8.0
54,Norte de Santander,54553,Puerto Santander,1010101,Arroz,Arroz riego,2024,2024B,Transitorio,"1.824,00","2.549,00","15.166,55","5,95",1.3974780701754386,725.0
54,Norte de Santander,54553,Puerto Santander,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"22,00","34,00","340,00","10,00",1.5454545454545454,12.0
54,Norte de Santander,54553,Puerto Santander,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"15,00","22,00","220,00","10,00",1.4666666666666666,7.0
54,Norte de Santander,54553,Puerto Santander,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"1,50","10,00","100,00","10,00",6.666666666666667,8.5
54,Norte de Santander,54599,Ragonvalia,1080200,Arracacha,Arracacha,2022,2022A,Transitorio,"11,00","13,00","195,00","15,00",1.1818181818181819,2.0
54,Norte de Santander,54599,Ragonvalia,1080200,Arracacha,Arracacha,2025,2025A,Transitorio,"5,00","8,00","128,00","16,00",1.6,3.0
54,Norte de Santander,54599,Ragonvalia,1080200,Arracacha,Arracacha,2025,2025B,Transitorio,"0,00","3,00","48,00","16,00",inf,3.0
54,Norte de Santander,54599,Ragonvalia,1060100,Arveja,Arveja,2024,2024B,Transitorio,"1,00","3,00","5,10","1,70",3.0,2.0
54,Norte de Santander,54599,Ragonvalia,1051100,Cebolla de bulbo,Cebolla de bulbo,2024,2024B,Transitorio,"2,00","3,00","48,00","16,00",1.5,1.0
54,Norte de Santander,54599,Ragonvalia,1051100,Cebolla de bulbo,Cebolla de bulbo,2025,2025A,Transitorio,"4,00","5,00","80,00","16,00",1.25,1.0
54,Norte de Santander,54599,Ragonvalia,1060200,Frijol,Frijol,2022,2022A,Transitorio,"15,00","45,00","67,50","1,50",3.0,30.0
54,Norte de Santander,54599,Ragonvalia,1060200,Frijol,Frijol,2022,2022B,Transitorio,"8,00","13,00","19,50","1,50",1.625,5.0
54,Norte de Santander,54599,Ragonvalia,1060200,Frijol,Frijol,2024,2024B,Transitorio,"3,00","5,00","7,50","1,50",1.6666666666666667,2.0
54,Norte de Santander,54599,Ragonvalia,1060200,Frijol,Frijol,2025,2025A,Transitorio,"5,00","6,00","9,00","1,50",1.2,1.0
54,Norte de Santander,54599,Ragonvalia,1060600,Habichuela,Habichuela,2025,2025A,Transitorio,"1,50","2,10","23,10","11,00",1.4000000000000001,0.6000000000000001
54,Norte de Santander,54599,Ragonvalia,1010402,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"4,50","7,50","11,25","1,50",1.6666666666666667,3.0
54,Norte de Santander,54599,Ragonvalia,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"3,00","4,00","6,00","1,50",1.3333333333333333,1.0
54,Norte de Santander,54599,Ragonvalia,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"4,50","8,00","12,00","1,50",1.7777777777777777,3.5
54,Norte de Santander,54599,Ragonvalia,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"3,50","4,00","6,00","1,50",1.1428571428571428,0.5
54,Norte de Santander,54599,Ragonvalia,1010402,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"6,50","8,00","12,00","1,50",1.2307692307692308,1.5
54,Norte de Santander,54599,Ragonvalia,1052901,Tomate,Tomate,2024,2024B,Transitorio,"3,00","4,00","112,00","28,00",1.3333333333333333,1.0
54,Norte de Santander,54599,Ragonvalia,1052901,Tomate,Tomate,2025,2025A,Transitorio,"0,00","1,00","28,00","28,00",inf,1.0
54,Norte de Santander,54660,Salazar,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"6,00","7,40","10,36","1,40",1.2333333333333334,1.4000000000000004
54,Norte de Santander,54660,Salazar,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"6,00","8,50","10,20","1,20",1.4166666666666667,2.5
54,Norte de Santander,54660,Salazar,1010402,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"3,00","6,00","7,80","1,30",2.0,3.0
54,Norte de Santander,54660,Salazar,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"3,00","6,00","7,20","1,20",2.0,3.0
54,Norte de Santander,54660,Salazar,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"3,00","6,00","7,20","1,20",2.0,3.0
54,Norte de Santander,54660,Salazar,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"3,40","4,00","4,80","1,20",1.1764705882352942,0.6000000000000001
54,Norte de Santander,54660,Salazar,1010404,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"4,00","5,00","6,00","1,20",1.25,1.0
54,Norte de Santander,54670,San Calixto,1051100,Cebolla de bulbo,Cebolla de bulbo,2022,2022B,Transitorio,"250,00","350,00","7.000,00","20,00",1.4,100.0
54,Norte de Santander,54670,San Calixto,1051100,Cebolla de bulbo,Cebolla de bulbo,2023,2023B,Transitorio,"250,00","370,00","7.400,00","20,00",1.48,120.0
54,Norte de Santander,54670,San Calixto,1051100,Cebolla de bulbo,Cebolla de bulbo,2025,2025B,Transitorio,"300,00","360,00","7.200,00","20,00",1.2,60.0
54,Norte de Santander,54670,San Calixto,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"20,00","30,00","42,00","1,40",1.5,10.0
54,Norte de Santander,54670,San Calixto,1010402,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"15,00","18,00","25,20","1,40",1.2,3.0
54,Norte de Santander,54670,San Calixto,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"70,00","79,00","750,50","9,50",1.1285714285714286,9.0
54,Norte de Santander,54670,San Calixto,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"40,00","68,00","659,60","9,70",1.7,28.0
54,Norte de Santander,54670,San Calixto,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"40,00","70,00","679,00","9,70",1.75,30.0
54,Norte de Santander,54673,San Cayetano,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"53,00","55,00","440,00","8,00",1.0377358490566038,2.0
54,Norte de Santander,54673,San Cayetano,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"54,00","55,00","440,00","8,00",1.0185185185185186,1.0
54,Norte de Santander,54673,San Cayetano,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"55,00","73,00","620,50","8,50",1.3272727272727274,18.0
54,Norte de Santander,54680,Santiago,1010101,Arroz,Arroz riego,2025,2025A,Transitorio,"15,00","29,00","172,55","5,95",1.9333333333333333,14.0
54,Norte de Santander,54680,Santiago,1060200,Frijol,Frijol,2022,2022B,Transitorio,"0,00","9,80","11,76","1,20",inf,9.8
54,Norte de Santander,54680,Santiago,1060200,Frijol,Frijol,2023,2023B,Transitorio,"0,00","2,00","2,00","1,00",inf,2.0
54,Norte de Santander,54680,Santiago,1060200,Frijol,Frijol,2025,2025B,Transitorio,"0,00","4,50","4,50","1,00",inf,4.5
54,Norte de Santander,54680,Santiago,1059900,Otras hortalizas,Otras hortalizas,2025,2025B,Transitorio,"1,20","1,90","19,00","10,00",1.5833333333333333,0.7
54,Norte de Santander,54680,Santiago,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","8,00","96,00","12,00",inf,8.0
54,Norte de Santander,54680,Santiago,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","8,00","94,40","11,80",inf,8.0
54,Norte de Santander,54680,Santiago,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"3,00","5,00","59,00","11,80",1.6666666666666667,2.0
54,Norte de Santander,54680,Santiago,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"2,50","3,90","50,31","12,90",1.56,1.4
54,Norte de Santander,54720,Sardinata,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"35,00","50,00","95,00","1,90",1.4285714285714286,15.0
54,Norte de Santander,54720,Sardinata,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"45,00","87,00","165,30","1,90",1.9333333333333333,42.0
54,Norte de Santander,54720,Sardinata,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"300,00","930,00","9.300,00","10,00",3.1,630.0
54,Norte de Santander,54720,Sardinata,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"600,00","700,00","7.000,00","10,00",1.1666666666666667,100.0
54,Norte de Santander,54720,Sardinata,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"720,00","1.320,00","13.200,00","10,00",1.8333333333333333,600.0
54,Norte de Santander,54743,Silos,1080200,Arracacha,Arracacha,2025,2025A,Transitorio,"48,00","55,00","1.100,00","20,00",1.1458333333333333,7.0
54,Norte de Santander,54743,Silos,1080200,Arracacha,Arracacha,2025,2025B,Transitorio,"5,00","20,00","400,00","20,00",4.0,15.0
54,Norte de Santander,54743,Silos,1060100,Arveja,Arveja,2024,2024B,Transitorio,"3,00","5,00","7,01","1,40",1.6666666666666667,2.0
54,Norte de Santander,54743,Silos,1060100,Arveja,Arveja,2025,2025B,Transitorio,"3,00","7,00","9,81","1,40",2.3333333333333335,4.0
54,Norte de Santander,54743,Silos,1051200,Cebolla de rama,Cebolla de rama,2024,2024A,Transitorio,"154,00","164,00","1.968,00","12,00",1.0649350649350648,10.0
54,Norte de Santander,54743,Silos,1051200,Cebolla de rama,Cebolla de rama,2025,2025A,Transitorio,"175,00","182,00","2.184,00","12,00",1.04,7.0
54,Norte de Santander,54743,Silos,1051200,Cebolla de rama,Cebolla de rama,2025,2025B,Transitorio,"121,00","132,00","1.584,00","12,00",1.0909090909090908,11.0
54,Norte de Santander,54743,Silos,1060200,Frijol,Frijol,2025,2025B,Transitorio,"4,00","5,00","6,99","1,40",1.25,1.0
54,Norte de Santander,54743,Silos,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","27,00","37,80","1,40",inf,27.0
54,Norte de Santander,54743,Silos,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"3,00","19,00","10,63","0,56",6.333333333333333,16.0
54,Norte de Santander,54743,Silos,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","35,00","19,58","0,56",inf,35.0
54,Norte de Santander,54743,Silos,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","47,00","39,43","0,84",inf,47.0
54,Norte de Santander,54743,Silos,1080702,Papa,Papa criolla,2022,2022B,Transitorio,"225,00","228,00","4.560,00","20,00",1.0133333333333334,3.0
54,Norte de Santander,54743,Silos,1080702,Papa,Papa criolla,2024,2024A,Transitorio,"286,00","358,00","7.160,00","20,00",1.2517482517482517,72.0
54,Norte de Santander,54743,Silos,1080702,Papa,Papa criolla,2025,2025A,Transitorio,"295,00","338,00","6.760,00","20,00",1.1457627118644067,43.0
54,Norte de Santander,54743,Silos,1080702,Papa,Papa criolla,2025,2025B,Transitorio,"173,00","235,00","4.700,00","20,00",1.3583815028901733,62.0
54,Norte de Santander,54743,Silos,1080701,Papa,Papa todas las variedades,2022,2022B,Transitorio,"520,00","880,00","17.600,00","20,00",1.6923076923076923,360.0
54,Norte de Santander,54743,Silos,1080701,Papa,Papa todas las variedades,2023,2023B,Transitorio,"320,00","1.235,00","24.700,00","20,00",3.859375,915.0
54,Norte de Santander,54743,Silos,1080701,Papa,Papa todas las variedades,2024,2024B,Transitorio,"614,00","1.408,00","28.160,00","20,00",2.2931596091205213,794.0
54,Norte de Santander,54743,Silos,1080701,Papa,Papa todas las variedades,2025,2025B,Transitorio,"442,00","850,00","17.000,00","20,00",1.9230769230769231,408.0
54,Norte de Santander,54743,Silos,1010800,Trigo,Trigo,2023,2023A,Transitorio,"0,00","16,00","32,00","2,00",inf,16.0
54,Norte de Santander,54743,Silos,1010800,Trigo,Trigo,2024,2024A,Transitorio,"0,00","4,00","8,00","2,00",inf,4.0
54,Norte de Santander,54743,Silos,1010800,Trigo,Trigo,2025,2025A,Transitorio,"0,00","2,00","4,00","2,00",inf,2.0
54,Norte de Santander,54743,Silos,1053000,Zanahoria,Zanahoria,2023,2023B,Transitorio,"3,00","10,00","180,00","18,00",3.3333333333333335,7.0
54,Norte de Santander,54743,Silos,1053000,Zanahoria,Zanahoria,2024,2024B,Transitorio,"4,00","5,00","90,00","18,00",1.25,1.0
54,Norte de Santander,54743,Silos,1053000,Zanahoria,Zanahoria,2025,2025B,Transitorio,"5,00","7,00","126,00","18,00",1.4,2.0
54,Norte de Santander,54800,Teorama,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"15,00","23,00","27,60","1,20",1.5333333333333334,8.0
54,Norte de Santander,54800,Teorama,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"17,00","26,00","35,10","1,35",1.5294117647058822,9.0
54,Norte de Santander,54800,Teorama,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"18,00","28,00","39,20","1,40",1.5555555555555556,10.0
54,Norte de Santander,54800,Teorama,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"16,00","29,00","34,80","1,20",1.8125,13.0
54,Norte de Santander,54800,Teorama,1081001,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"25,00","30,00","450,00","15,00",1.2,5.0
54,Norte de Santander,54800,Teorama,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"10,00","17,00","255,00","15,00",1.7,7.0
54,Norte de Santander,54810,Tibú,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","881,00","2.202,50","2,50",inf,881.0
54,Norte de Santander,54810,Tibú,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","645,00","1.548,00","2,40",inf,645.0
54,Norte de Santander,54810,Tibú,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"840,00","992,00","14.880,00","15,00",1.180952380952381,152.0
54,Norte de Santander,54810,Tibú,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"840,00","1.102,00","16.530,00","15,00",1.311904761904762,262.0
54,Norte de Santander,54810,Tibú,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"730,00","1.150,00","17.250,00","15,00",1.5753424657534247,420.0
54,Norte de Santander,54810,Tibú,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"563,00","715,00","10.725,00","15,00",1.2699822380106571,152.0
54,Norte de Santander,54820,Toledo,1060200,Frijol,Frijol,2022,2022A,Transitorio,"14,00","18,50","18,50","1,00",1.3214285714285714,4.5
54,Norte de Santander,54820,Toledo,1060200,Frijol,Frijol,2022,2022B,Transitorio,"17,00","30,00","30,00","1,00",1.7647058823529411,13.0
54,Norte de Santander,54820,Toledo,1060200,Frijol,Frijol,2023,2023A,Transitorio,"12,00","17,00","17,00","1,00",1.4166666666666667,5.0
54,Norte de Santander,54820,Toledo,1060200,Frijol,Frijol,2024,2024A,Transitorio,"14,00","15,00","15,00","1,00",1.0714285714285714,1.0
54,Norte de Santander,54820,Toledo,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"8,00","12,00","12,00","1,00",1.5,4.0
54,Norte de Santander,54820,Toledo,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"8,00","10,00","10,00","1,00",1.25,2.0
54,Norte de Santander,54820,Toledo,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"8,00","9,00","9,00","1,00",1.125,1.0
54,Norte de Santander,54820,Toledo,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"9,00","12,00","12,00","1,00",1.3333333333333333,3.0
54,Norte de Santander,54871,Villa Caro,1080200,Arracacha,Arracacha,2024,2024A,Transitorio,"0,00","11,00","110,00","10,00",inf,11.0
54,Norte de Santander,54871,Villa Caro,1010401,Maíz,Maíz amarillo tecnificado,2025,2025B,Transitorio,"1,00","6,00","15,00","2,50",6.0,5.0
54,Norte de Santander,54871,Villa Caro,1010402,Maíz,Maíz amarillo tradicional,2023,2023A,Transitorio,"11,00","14,00","21,00","1,50",1.2727272727272727,3.0
54,Norte de Santander,54871,Villa Caro,1010402,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"6,00","14,00","21,00","1,50",2.3333333333333335,8.0
54,Norte de Santander,54871,Villa Caro,1010403,Maíz,Maíz blanco tecnificado,2022,2022A,Transitorio,"0,00","1,00","2,00","2,00",inf,1.0
54,Norte de Santander,54871,Villa Caro,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"1,00","5,00","7,50","1,50",5.0,4.0
54,Norte de Santander,54871,Villa Caro,1010404,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","0,50","0,75","1,50",inf,0.5
54,Norte de Santander,54871,Villa Caro,1010404,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","1,00","1,50","1,50",inf,1.0
54,Norte de Santander,54871,Villa Caro,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"5,00","10,00","100,00","10,00",2.0,5.0
54,Norte de Santander,54874,Villa del Rosario,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"20,00","24,00","384,00","16,00",1.2,4.0
54,Norte de Santander,54874,Villa del Rosario,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"40,00","45,00","720,00","16,00",1.125,5.0
