Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,Código del cultivo,area_sembrada_num,area_cosechada_num,produccion_num,rendimiento_num
05,Antioquia,05347,Heliconia,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","9,00","10,07","1,12",1010404,0.0,9.0,10.07,1.12
05,Antioquia,05347,Heliconia,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","0,50","4,50","9,00",1081001,0.0,0.5,4.5,9.0
05,Antioquia,05361,Ituango,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","168,00","169,68","1,01",1010402,0.0,168.0,169.68,1.01
05,Antioquia,05361,Ituango,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","160,00","192,00","1,20",1010402,0.0,160.0,192.0,1.2
05,Antioquia,05361,Ituango,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","180,00","216,00","1,20",1010402,0.0,180.0,216.0,1.2
05,Antioquia,05361,Ituango,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","80,00","96,00","1,20",1010402,0.0,80.0,96.0,1.2
05,Antioquia,05361,Ituango,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","150,00","3.000,00","20,00",1081001,0.0,150.0,3000.0,20.0
05,Antioquia,05361,Ituango,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","154,00","3.080,00","20,00",1081001,0.0,154.0,3080.0,20.0
05,Antioquia,05361,Ituango,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","154,00","3.080,00","20,00",1081001,0.0,154.0,3080.0,20.0
05,Antioquia,05364,Jardín,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","5,00","45,00","9,00",1081001,0.0,5.0,45.0,9.0
05,Antioquia,05364,Jardín,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","5,00","40,00","8,00",1081001,0.0,5.0,40.0,8.0
05,Antioquia,05368,Jericó,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","2,80","5,32","1,90",1060200,0.0,2.8,5.32,1.9
05,Antioquia,05368,Jericó,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","3,00","2,52","0,84",1010402,0.0,3.0,2.52,0.84
05,Antioquia,05368,Jericó,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2023,2023A,Transitorio,"0,00","1,35","108,00","80,00",1052902,0.0,1.35,108.0,80.0
05,Antioquia,05368,Jericó,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","1,00","12,00","12,00",1081001,0.0,1.0,12.0,12.0
05,Antioquia,05368,Jericó,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","5,00","55,00","11,00",1081001,0.0,5.0,55.0,11.0
05,Antioquia,05380,La Estrella,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2023,2023B,Transitorio,"0,00","5,85","58,50","10,00",1051200,0.0,5.85,58.5,10.0
05,Antioquia,05380,La Estrella,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2024,2024B,Transitorio,"0,00","3,00","30,00","10,00",1051200,0.0,3.0,30.0,10.0
05,Antioquia,05380,La Estrella,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2025,2025B,Transitorio,"0,00","3,60","36,00","10,00",1051200,0.0,3.6,36.0,10.0
05,Antioquia,05380,La Estrella,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","2,00","1,68","0,84",1060200,0.0,2.0,1.68,0.84
05,Antioquia,05380,La Estrella,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"0,00","2,00","1,68","0,84",1060200,0.0,2.0,1.68,0.84
05,Antioquia,05380,La Estrella,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025B,Transitorio,"0,00","2,00","2,38","1,19",1060200,0.0,2.0,2.38,1.19
05,Antioquia,05380,La Estrella,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","4,00","2,80","0,70",1010402,0.0,4.0,2.8,0.7
05,Antioquia,05380,La Estrella,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","4,00","2,80","0,70",1010402,0.0,4.0,2.8,0.7
05,Antioquia,05380,La Estrella,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","4,00","2,80","0,70",1010402,0.0,4.0,2.8,0.7
05,Antioquia,05380,La Estrella,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2024,2024B,Transitorio,"0,00","4,00","40,00","10,00",1059900,0.0,4.0,40.0,10.0
05,Antioquia,05380,La Estrella,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2025,2025B,Transitorio,"0,00","4,30","43,00","10,00",1059900,0.0,4.3,43.0,10.0
05,Antioquia,05380,La Estrella,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2023,2023B,Transitorio,"0,00","1,00","5,00","5,00",1052901,0.0,1.0,5.0,5.0
05,Antioquia,05390,La Pintada,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","0,10","0,07","0,70",1060200,0.0,0.1,0.07,0.7
05,Antioquia,05390,La Pintada,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","0,50","0,20","0,40",1010402,0.0,0.5,0.2,0.4
05,Antioquia,05390,La Pintada,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","2,00","28,00","14,00",1081001,0.0,2.0,28.0,14.0
05,Antioquia,05411,Liborina,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","1,50","1,05","0,70",1010404,0.0,1.5,1.05,0.7
05,Antioquia,05475,Murindó,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,Transitorio,"0,00","170,00","323,00","1,90",1010102,0.0,170.0,323.0,1.9
05,Antioquia,05475,Murindó,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,Transitorio,"0,00","210,00","399,00","1,90",1010102,0.0,210.0,399.0,1.9
05,Antioquia,05475,Murindó,Cereales,Cereales,Arroz,Arroz secano manual,2024,2024B,Transitorio,"0,00","180,00","321,30","1,78",1010102,0.0,180.0,321.3,1.78
05,Antioquia,05475,Murindó,Cereales,Cereales,Arroz,Arroz secano manual,2025,2025B,Transitorio,"0,00","150,00","267,75","1,78",1010102,0.0,150.0,267.75,1.78
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","14,00","14,00","1,00",1010402,0.0,14.0,14.0,1.0
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","58,00","58,00","1,00",1010402,0.0,58.0,58.0,1.0
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","58,00","92,80","1,60",1010402,0.0,58.0,92.8,1.6
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","50,00","80,00","1,60",1010402,0.0,50.0,80.0,1.6
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","19,00","19,00","1,00",1010404,0.0,19.0,19.0,1.0
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","54,00","54,00","1,00",1010404,0.0,54.0,54.0,1.0
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","44,00","70,40","1,60",1010404,0.0,44.0,70.4,1.6
05,Antioquia,05475,Murindó,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","50,00","80,00","1,60",1010404,0.0,50.0,80.0,1.6
05,Antioquia,05475,Murindó,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","34,00","272,00","8,00",1081001,0.0,34.0,272.0,8.0
05,Antioquia,05475,Murindó,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","12,00","96,00","8,00",1081001,0.0,12.0,96.0,8.0
05,Antioquia,05475,Murindó,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","10,00","80,00","8,00",1081001,0.0,10.0,80.0,8.0
05,Antioquia,05480,Mutatá,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","5,00","9,00","1,80",1010404,0.0,5.0,9.0,1.8
05,Antioquia,05480,Mutatá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","2.100,00","21.000,00","10,00",1081001,0.0,2100.0,21000.0,10.0
05,Antioquia,05483,Nariño,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","8,00","80,00","10,00",1081001,0.0,8.0,80.0,10.0
05,Antioquia,05483,Nariño,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","10,00","100,00","10,00",1081001,0.0,10.0,100.0,10.0
05,Antioquia,05483,Nariño,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","8,80","88,00","10,00",1081001,0.0,8.8,88.0,10.0
05,Antioquia,05483,Nariño,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","8,00","80,00","10,00",1081001,0.0,8.0,80.0,10.0
05,Antioquia,05495,Nechí,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","300,00","1.050,00","3,50",1010402,0.0,300.0,1050.0,3.5
05,Antioquia,05495,Nechí,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","290,00","812,00","2,80",1010402,0.0,290.0,812.0,2.8
05,Antioquia,05495,Nechí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","180,00","1.800,00","10,00",1081001,0.0,180.0,1800.0,10.0
05,Antioquia,05495,Nechí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","254,00","2.540,00","10,00",1081001,0.0,254.0,2540.0,10.0
05,Antioquia,05501,Olaya,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","5,00","75,00","15,00",1081001,0.0,5.0,75.0,15.0
05,Antioquia,05501,Olaya,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","7,50","112,50","15,00",1081001,0.0,7.5,112.5,15.0
05,Antioquia,05501,Olaya,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","8,00","120,00","15,00",1081001,0.0,8.0,120.0,15.0
05,Antioquia,05579,Puerto Berrío,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","12,00","192,00","16,00",1081001,0.0,12.0,192.0,16.0
05,Antioquia,05579,Puerto Berrío,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","12,00","192,00","16,00",1081001,0.0,12.0,192.0,16.0
05,Antioquia,05579,Puerto Berrío,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","5,00","70,00","14,00",1081001,0.0,5.0,70.0,14.0
05,Antioquia,05579,Puerto Berrío,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","3,00","42,00","14,00",1081001,0.0,3.0,42.0,14.0
05,Antioquia,05591,Puerto Triunfo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","12,00","168,00","14,00",1081001,0.0,12.0,168.0,14.0
05,Antioquia,05591,Puerto Triunfo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","11,00","165,00","15,00",1081001,0.0,11.0,165.0,15.0
05,Antioquia,05591,Puerto Triunfo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","11,00","165,00","15,00",1081001,0.0,11.0,165.0,15.0
05,Antioquia,05604,Remedios,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","680,00","6.800,00","10,00",1081001,0.0,680.0,6800.0,10.0
05,Antioquia,05604,Remedios,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","620,00","930,00","1,50",1081001,0.0,620.0,930.0,1.5
05,Antioquia,05604,Remedios,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","650,00","2.925,00","4,50",1081001,0.0,650.0,2925.0,4.5
05,Antioquia,05604,Remedios,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","675,00","3.037,50","4,50",1081001,0.0,675.0,3037.5,4.5
05,Antioquia,05607,Retiro,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"0,00","19,00","30,40","1,60",1060200,0.0,19.0,30.4,1.6
05,Antioquia,05607,Retiro,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025B,Transitorio,"0,00","20,00","22,38","1,12",1060200,0.0,20.0,22.38,1.12
05,Antioquia,05607,Retiro,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","9,00","13,50","1,50",1010402,0.0,9.0,13.5,1.5
05,Antioquia,05607,Retiro,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","10,00","15,00","1,50",1010402,0.0,10.0,15.0,1.5
05,Antioquia,05607,Retiro,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","9,00","13,50","1,50",1010404,0.0,9.0,13.5,1.5
05,Antioquia,05607,Retiro,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2025,2025B,Transitorio,"0,00","10,00","100,00","10,00",1080701,0.0,10.0,100.0,10.0
05,Antioquia,05607,Retiro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","37,00","370,00","10,00",1081001,0.0,37.0,370.0,10.0
05,Antioquia,05607,Retiro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","36,00","360,00","10,00",1081001,0.0,36.0,360.0,10.0
05,Antioquia,05607,Retiro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","39,00","390,00","10,00",1081001,0.0,39.0,390.0,10.0
05,Antioquia,05607,Retiro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","39,00","390,00","10,00",1081001,0.0,39.0,390.0,10.0
05,Antioquia,05642,Salgar,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","70,00","56,00","0,80",1060200,0.0,70.0,56.0,0.8
05,Antioquia,05642,Salgar,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","85,00","68,00","0,80",1060200,0.0,85.0,68.0,0.8
05,Antioquia,05642,Salgar,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"0,00","90,00","45,00","0,50",1060200,0.0,90.0,45.0,0.5
05,Antioquia,05642,Salgar,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","30,00","51,00","1,70",1010402,0.0,30.0,51.0,1.7
05,Antioquia,05642,Salgar,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","25,00","40,00","1,60",1010402,0.0,25.0,40.0,1.6
05,Antioquia,05642,Salgar,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","20,00","24,00","1,20",1010402,0.0,20.0,24.0,1.2
05,Antioquia,05642,Salgar,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","130,00","156,00","1,20",1010402,0.0,130.0,156.0,1.2
05,Antioquia,05642,Salgar,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2020,2020,Permanente,"0,00","8,50","272,00","32,00",2044199,0.0,8.5,272.0,32.0
05,Antioquia,05649,San Carlos,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","35,00","630,00","18,00",1081001,0.0,35.0,630.0,18.0
05,Antioquia,05659,San Juan de Urabá,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame Diamante,2022,2022B,Transitorio,"0,00","15,00","270,00","18,00",1080601,0.0,15.0,270.0,18.0
05,Antioquia,05659,San Juan de Urabá,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame Espino,2022,2022B,Transitorio,"0,00","40,00","640,00","16,00",1080602,0.0,40.0,640.0,16.0
05,Antioquia,05659,San Juan de Urabá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","30,00","420,00","14,00",1081001,0.0,30.0,420.0,14.0
05,Antioquia,05660,San Luis,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","15,00","150,00","10,00",1081001,0.0,15.0,150.0,10.0
05,Antioquia,05660,San Luis,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","20,00","160,00","8,00",1081001,0.0,20.0,160.0,8.0
05,Antioquia,05660,San Luis,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","30,00","240,00","8,00",1081001,0.0,30.0,240.0,8.0
05,Antioquia,05660,San Luis,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","28,00","224,00","8,00",1081001,0.0,28.0,224.0,8.0
05,Antioquia,05664,San Pedro de Los Milagros,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","2,00","4,00","2,00",1010404,0.0,2.0,4.0,2.0
05,Antioquia,05664,San Pedro de Los Milagros,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","2,00","3,60","1,80",1010404,0.0,2.0,3.6,1.8
05,Antioquia,05664,San Pedro de Los Milagros,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","2,00","3,60","1,80",1010404,0.0,2.0,3.6,1.8
05,Antioquia,05664,San Pedro de Los Milagros,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","2,00","3,60","1,80",1010404,0.0,2.0,3.6,1.8
05,Antioquia,05665,San Pedro de Urabá,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022B,Transitorio,"0,00","5,00","100,00","20,00",1080699,0.0,5.0,100.0,20.0
05,Antioquia,05665,San Pedro de Urabá,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023B,Transitorio,"0,00","10,00","200,00","20,00",1080699,0.0,10.0,200.0,20.0
05,Antioquia,05665,San Pedro de Urabá,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame Diamante,2022,2022B,Transitorio,"0,00","40,00","800,00","20,00",1080601,0.0,40.0,800.0,20.0
05,Antioquia,05665,San Pedro de Urabá,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame Diamante,2023,2023B,Transitorio,"0,00","40,00","800,00","20,00",1080601,0.0,40.0,800.0,20.0
05,Antioquia,05665,San Pedro de Urabá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca industrial,2024,2024A,Transitorio,"0,00","10,00","150,00","15,00",1081002,0.0,10.0,150.0,15.0
05,Antioquia,05665,San Pedro de Urabá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca industrial,2025,2025A,Transitorio,"0,00","8,00","120,00","15,00",1081002,0.0,8.0,120.0,15.0
05,Antioquia,05667,San Rafael,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,Transitorio,"0,00","4,00","6,00","1,50",1010102,0.0,4.0,6.0,1.5
05,Antioquia,05667,San Rafael,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,Transitorio,"0,00","2,00","2,86","1,43",1010102,0.0,2.0,2.86,1.43
05,Antioquia,05667,San Rafael,Cereales,Cereales,Arroz,Arroz secano manual,2024,2024B,Transitorio,"0,00","0,50","0,60","1,20",1010102,0.0,0.5,0.6,1.2
05,Antioquia,05667,San Rafael,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,Transitorio,"0,00","25,00","57,50","2,30",1010402,0.0,25.0,57.5,2.3
05,Antioquia,05667,San Rafael,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"0,00","12,50","28,75","2,30",1010402,0.0,12.5,28.75,2.3
05,Antioquia,05667,San Rafael,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"0,00","8,00","18,40","2,30",1010402,0.0,8.0,18.4,2.3
05,Antioquia,05667,San Rafael,Hortalizas,Hortalizas de raíz,Remolacha,Remolacha,2023,2023A,Transitorio,"0,00","1,00","8,00","8,00",1052700,0.0,1.0,8.0,8.0
05,Antioquia,05667,San Rafael,Hortalizas,Hortalizas de hoja,Repollo,Repollo,2023,2023A,Transitorio,"0,00","1,00","9,00","9,00",1052800,0.0,1.0,9.0,9.0
05,Antioquia,05667,San Rafael,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2023,2023A,Transitorio,"0,00","1,00","19,00","19,00",1052901,0.0,1.0,19.0,19.0
05,Antioquia,05667,San Rafael,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2023,2023A,Transitorio,"0,00","1,00","9,00","9,00",1053000,0.0,1.0,9.0,9.0
05,Antioquia,05686,Santa Rosa de Osos,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"0,00","3,00","6,71","2,24",1010404,0.0,3.0,6.71,2.24
05,Antioquia,05697,El Santuario,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2025,2025B,Transitorio,"0,00","4,00","40,00","10,00",1052500,0.0,4.0,40.0,10.0
05,Antioquia,05789,Támesis,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","25,00","20,00","0,80",1060200,0.0,25.0,20.0,0.8
05,Antioquia,05789,Támesis,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","9,00","9,00","1,00",1010402,0.0,9.0,9.0,1.0
05,Antioquia,05789,Támesis,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2022,2022B,Transitorio,"0,00","2,00","140,00","70,00",1052902,0.0,2.0,140.0,70.0
05,Antioquia,05792,Tarso,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","3,00","2,70","0,90",1060200,0.0,3.0,2.7,0.9
05,Antioquia,05792,Tarso,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025B,Transitorio,"0,00","5,00","8,00","1,60",1060200,0.0,5.0,8.0,1.6
05,Antioquia,05792,Tarso,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","3,00","3,60","1,20",1010402,0.0,3.0,3.6,1.2
05,Antioquia,05792,Tarso,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","6,00","10,80","1,80",1010402,0.0,6.0,10.8,1.8
05,Antioquia,05792,Tarso,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","5,00","50,00","10,00",1081001,0.0,5.0,50.0,10.0
05,Antioquia,05809,Titiribí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","7,00","77,00","11,00",1081001,0.0,7.0,77.0,11.0
05,Antioquia,05809,Titiribí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","7,00","77,00","11,00",1081001,0.0,7.0,77.0,11.0
