Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,metrica_cero
5347,Heliconia,1060200,Frijol,2025,2025A,Transitorio,"4,00","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,1010402,Maíz,2024,2024A,Transitorio,"20,00","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,1010402,Maíz,2025,2025A,Transitorio,"20,00","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,1010404,Maíz,2022,2022A,Transitorio,"1,00","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,1010404,Maíz,2025,2025A,Transitorio,"10,00","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,2044101,Mandarina,2020,2020,Permanente,"0,30","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,2044101,Mandarina,2021,2021,Permanente,"0,30","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,2044101,Mandarina,2022,2022,Permanente,"0,30","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,2044101,Mandarina,2023,2023,Permanente,"0,30","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,2044500,Maracuyá,2019,2019,Permanente,"4,00","0,00","0,00","0,00",area_cosechada_num
5347,Heliconia,1081001,Yuca,2022,2022B,Transitorio,"0,50","0,00","0,00","0,00",area_cosechada_num
5353,Hispania,2030200,Cacao,2025,2025,Permanente,"4,00","0,00","0,00","0,00",area_cosechada_num
5353,Hispania,2043603,Limón,2019,2019,Permanente,"5,00","0,00","0,00","0,00",area_cosechada_num
5353,Hispania,2044101,Mandarina,2019,2019,Permanente,"2,00","0,00","0,00","0,00",area_cosechada_num
5360,Itagüí,2040201,Aguacate,2021,2021,Permanente,"1,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,2043700,Lulo,2023,2023,Permanente,"25,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,1010402,Maíz,2022,2022A,Transitorio,"168,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,1010402,Maíz,2023,2023A,Transitorio,"160,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,1010402,Maíz,2024,2024A,Transitorio,"180,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,1010402,Maíz,2025,2025A,Transitorio,"80,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,2045399,Papaya,2025,2025,Permanente,"3,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,1081001,Yuca,2022,2022A,Transitorio,"150,00","0,00","0,00","0,00",area_cosechada_num
5361,Ituango,1081001,Yuca,2023,2023A,Transitorio,"154,00","0,00","0,00","0,00",area_cosechada_num
