Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento
70717,San Pedro,1081002,Yuca,2024,2024B,Transitorio,"0,00","400,00","6.400,00","16,00"
70742,San Luis de Sincé,1050200,Ahuyama,2023,2023B,Transitorio,"0,00","25,00","125,00","5,00"
70742,San Luis de Sincé,1050200,Ahuyama,2024,2024B,Transitorio,"3,00","22,00","132,00","6,00"
70742,San Luis de Sincé,1050200,Ahuyama,2025,2025B,Transitorio,"8,00","14,25","71,25","5,00"
70742,San Luis de Sincé,1050300,Ají,2023,2023B,Transitorio,"0,00","1,00","3,50","3,50"
70742,San Luis de Sincé,1050300,Ají,2024,2024B,Transitorio,"1,00","2,50","8,75","3,50"
70742,San Luis de Sincé,1050300,Ají,2025,2025B,Transitorio,"1,00","1,82","5,46","3,00"
70742,San Luis de Sincé,1010102,Arroz,2022,2022B,Transitorio,"44,00","66,00","72,60","1,10"
70742,San Luis de Sincé,1010102,Arroz,2024,2024B,Transitorio,"36,00","48,00","72,00","1,50"
70742,San Luis de Sincé,1010102,Arroz,2025,2025A,Transitorio,"1,00","18,00","25,70","1,43"
70742,San Luis de Sincé,1010102,Arroz,2025,2025B,Transitorio,"15,00","16,00","19,20","1,20"
70742,San Luis de Sincé,1050700,Batata,2023,2023B,Transitorio,"3,00","5,00","25,00","5,00"
70742,San Luis de Sincé,1050700,Batata,2024,2024B,Transitorio,"5,00","9,50","47,50","5,00"
70742,San Luis de Sincé,1050700,Batata,2025,2025B,Transitorio,"4,00","5,70","28,50","5,00"
70742,San Luis de Sincé,1050800,Berenjena,2023,2023B,Transitorio,"0,00","1,00","1,50","1,50"
70742,San Luis de Sincé,1050800,Berenjena,2024,2024B,Transitorio,"0,50","2,50","6,25","2,50"
70742,San Luis de Sincé,1050800,Berenjena,2025,2025B,Transitorio,"1,00","1,20","3,60","3,00"
70742,San Luis de Sincé,1010401,Maíz,2022,2022B,Transitorio,"510,00","949,00","1.898,00","2,00"
70742,San Luis de Sincé,1010401,Maíz,2023,2023B,Transitorio,"330,00","729,00","1.093,50","1,50"
70742,San Luis de Sincé,1010401,Maíz,2024,2024B,Transitorio,"180,00","229,00","343,50","1,50"
70742,San Luis de Sincé,1010401,Maíz,2025,2025B,Transitorio,"190,00","417,85","626,78","1,50"
70742,San Luis de Sincé,1080699,Ñame,2024,2024B,Transitorio,"5,00","28,00","196,00","7,00"
70742,San Luis de Sincé,1080699,Ñame,2025,2025B,Transitorio,"0,00","12,00","84,00","7,00"
70742,San Luis de Sincé,1080601,Ñame,2023,2023B,Transitorio,"13,00","45,00","360,00","8,00"
70742,San Luis de Sincé,1080601,Ñame,2024,2024B,Transitorio,"4,00","23,00","184,00","8,00"
70742,San Luis de Sincé,1080601,Ñame,2025,2025B,Transitorio,"18,00","38,10","304,80","8,00"
70742,San Luis de Sincé,1080602,Ñame,2024,2024B,Transitorio,"0,00","21,00","168,00","8,00"
70742,San Luis de Sincé,1080602,Ñame,2025,2025B,Transitorio,"0,00","9,00","72,00","8,00"
70742,San Luis de Sincé,1052200,Patilla,2022,2022B,Transitorio,"0,00","32,00","96,00","3,00"
70742,San Luis de Sincé,1052200,Patilla,2023,2023B,Transitorio,"0,00","63,00","189,00","3,00"
70742,San Luis de Sincé,1052200,Patilla,2025,2025B,Transitorio,"0,00","41,50","124,50","3,00"
70742,San Luis de Sincé,1030700,Tabaco,2022,2022B,Transitorio,"0,00","4,00","4,00","1,00"
70742,San Luis de Sincé,1030700,Tabaco,2023,2023B,Transitorio,"0,00","4,00","4,00","1,00"
70742,San Luis de Sincé,1030700,Tabaco,2024,2024B,Transitorio,"0,50","5,00","5,00","1,00"
70742,San Luis de Sincé,1030700,Tabaco,2025,2025B,Transitorio,"1,00","3,55","4,26","1,20"
70742,San Luis de Sincé,1081001,Yuca,2022,2022B,Transitorio,"590,00","860,00","6.020,00","7,00"
70742,San Luis de Sincé,1081001,Yuca,2023,2023B,Transitorio,"430,00","441,00","3.087,00","7,00"
70742,San Luis de Sincé,1081001,Yuca,2024,2024B,Transitorio,"180,00","795,00","6.360,00","8,00"
70742,San Luis de Sincé,1081001,Yuca,2025,2025B,Transitorio,"180,00","640,00","5.120,00","8,00"
70742,San Luis de Sincé,1081002,Yuca,2022,2022B,Transitorio,"815,00","900,00","12.600,00","14,00"
70742,San Luis de Sincé,1081002,Yuca,2024,2024A,Transitorio,"200,00","520,00","7.800,00","15,00"
70742,San Luis de Sincé,1081002,Yuca,2025,2025A,Transitorio,"175,50","471,50","7.072,50","15,00"
70742,San Luis de Sincé,1081002,Yuca,2025,2025B,Transitorio,"8,00","125,00","1.875,00","15,00"
70771,Sucre,1010102,Arroz,2022,2022B,Transitorio,"58,00","130,00","260,00","2,00"
70771,Sucre,1010102,Arroz,2023,2023B,Transitorio,"215,00","615,00","1.845,00","3,00"
70771,Sucre,1010102,Arroz,2024,2024B,Transitorio,"230,00","260,00","780,00","3,00"
70771,Sucre,1010102,Arroz,2025,2025A,Transitorio,"215,00","230,00","690,00","3,00"
70771,Sucre,1010102,Arroz,2025,2025B,Transitorio,"115,00","215,00","645,00","3,00"
70771,Sucre,1010103,Arroz,2022,2022B,Transitorio,"152,00","350,00","1.330,00","3,80"
70771,Sucre,1010103,Arroz,2023,2023B,Transitorio,"410,00","930,00","2.790,00","3,00"
70771,Sucre,1010103,Arroz,2024,2024B,Transitorio,"720,00","850,00","2.550,00","3,00"
70771,Sucre,1052200,Patilla,2022,2022B,Transitorio,"0,00","10,00","150,00","15,00"
70771,Sucre,1052200,Patilla,2023,2023B,Transitorio,"0,00","19,00","323,00","17,00"
70771,Sucre,1081001,Yuca,2022,2022B,Transitorio,"14,00","15,00","75,00","5,00"
70771,Sucre,1081001,Yuca,2025,2025B,Transitorio,"0,00","6,00","12,00","2,00"
70820,Santiago de Tolú,1010102,Arroz,2024,2024B,Transitorio,"135,00","171,00","513,00","3,00"
70820,Santiago de Tolú,1010102,Arroz,2025,2025B,Transitorio,"136,00","191,00","573,00","3,00"
70820,Santiago de Tolú,1060200,Frijol,2025,2025A,Transitorio,"0,00","25,00","22,50","0,90"
70820,Santiago de Tolú,1010402,Maíz,2025,2025B,Transitorio,"235,00","318,00","249,01","0,78"
70820,Santiago de Tolú,1080699,Ñame,2022,2022B,Transitorio,"0,00","12,00","144,00","12,00"
70820,Santiago de Tolú,1080699,Ñame,2023,2023B,Transitorio,"0,00","35,00","420,00","12,00"
70820,Santiago de Tolú,1080699,Ñame,2025,2025A,Transitorio,"54,00","95,00","950,00","10,00"
70820,Santiago de Tolú,1080602,Ñame,2022,2022B,Transitorio,"0,00","20,00","240,00","12,00"
70820,Santiago de Tolú,1080602,Ñame,2023,2023B,Transitorio,"0,00","20,00","240,00","12,00"
70820,Santiago de Tolú,1052200,Patilla,2022,2022A,Transitorio,"0,00","68,00","544,00","8,00"
70820,Santiago de Tolú,1052200,Patilla,2023,2023A,Transitorio,"0,00","80,00","640,00","8,00"
70820,Santiago de Tolú,1052200,Patilla,2024,2024A,Transitorio,"14,00","90,00","720,00","8,00"
70820,Santiago de Tolú,1052200,Patilla,2025,2025A,Transitorio,"14,00","124,00","992,00","8,00"
70820,Santiago de Tolú,1081001,Yuca,2022,2022A,Transitorio,"230,00","238,00","2.380,00","10,00"
70820,Santiago de Tolú,1081001,Yuca,2023,2023A,Transitorio,"241,00","310,00","3.100,00","10,00"
70820,Santiago de Tolú,1081001,Yuca,2025,2025A,Transitorio,"203,00","445,00","6.675,00","15,00"
70823,San José de Toluviejo,1010402,Maíz,2025,2025B,Transitorio,"300,00","400,00","279,66","0,70"
70823,San José de Toluviejo,1010403,Maíz,2022,2022B,Transitorio,"0,00","12,00","36,00","3,00"
70823,San José de Toluviejo,1010403,Maíz,2023,2023B,Transitorio,"0,00","12,00","36,00","3,00"
70823,San José de Toluviejo,1080699,Ñame,2023,2023A,Transitorio,"435,00","438,75","3.510,00","8,00"
70823,San José de Toluviejo,1081001,Yuca,2024,2024A,Transitorio,"220,00","350,00","3.500,00","10,00"
70823,San José de Toluviejo,1081001,Yuca,2025,2025B,Transitorio,"400,00","650,00","7.800,00","12,00"
70823,San José de Toluviejo,1081002,Yuca,2024,2024A,Transitorio,"0,00","80,00","1.200,00","15,00"
70823,San José de Toluviejo,1081002,Yuca,2025,2025B,Transitorio,"10,00","45,00","675,00","15,00"
73001,Ibagué,1080200,Arracacha,2023,2023A,Transitorio,"330,00","350,00","3.500,00","10,00"
73001,Ibagué,1080200,Arracacha,2025,2025B,Transitorio,"360,00","380,00","3.800,00","10,00"
73001,Ibagué,1060100,Arveja,2024,2024B,Transitorio,"46,00","77,00","125,93","1,64"
73001,Ibagué,1060100,Arveja,2025,2025A,Transitorio,"80,00","85,00","139,02","1,64"
73001,Ibagué,1060200,Frijol,2024,2024B,Transitorio,"480,00","774,00","1.083,60","1,40"
73001,Ibagué,1060200,Frijol,2025,2025B,Transitorio,"480,00","617,00","863,80","1,40"
73001,Ibagué,1010401,Maíz,2022,2022B,Transitorio,"430,00","574,00","2.870,00","5,00"
73001,Ibagué,1010401,Maíz,2024,2024A,Transitorio,"80,00","400,00","1.800,00","4,50"
73001,Ibagué,1010401,Maíz,2025,2025A,Transitorio,"90,00","270,00","1.350,00","5,00"
73001,Ibagué,1010403,Maíz,2022,2022B,Transitorio,"125,00","228,00","1.140,00","5,00"
73001,Ibagué,1010403,Maíz,2024,2024A,Transitorio,"20,00","130,00","585,00","4,50"
73001,Ibagué,1010403,Maíz,2025,2025A,Transitorio,"40,00","140,00","700,00","5,00"
73001,Ibagué,1052500,Pimentón,2025,2025A,Transitorio,"15,00","19,80","594,00","30,00"
73001,Ibagué,1052500,Pimentón,2025,2025B,Transitorio,"23,00","26,20","786,00","30,00"
73001,Ibagué,1052901,Tomate,2025,2025A,Transitorio,"18,00","19,00","665,00","35,00"
73001,Ibagué,1052901,Tomate,2025,2025B,Transitorio,"15,00","22,00","770,00","35,00"
73001,Ibagué,1052902,Tomate,2025,2025B,Transitorio,"27,00","36,00","2.880,00","80,00"
73001,Ibagué,1081001,Yuca,2023,2023B,Transitorio,"35,00","40,00","400,00","10,00"
73024,Alpujarra,1051200,Cebolla de rama,2023,2023B,Transitorio,"1,00","1,50","34,50","23,00"
73024,Alpujarra,1051200,Cebolla de rama,2024,2024B,Transitorio,"1,50","2,50","57,50","23,00"
73024,Alpujarra,1051200,Cebolla de rama,2025,2025B,Transitorio,"2,00","2,50","57,50","23,00"
73026,Alvarado,1030100,Algodón,2022,2022B,Transitorio,"0,00","130,00","130,00","1,00"
73026,Alvarado,1030100,Algodón,2023,2023B,Transitorio,"0,00","142,00","142,00","1,00"
73026,Alvarado,1030100,Algodón,2024,2024B,Transitorio,"0,00","150,00","150,00","1,00"
73026,Alvarado,1030100,Algodón,2025,2025B,Transitorio,"0,00","160,00","192,00","1,20"
73030,Ambalema,1030100,Algodón,2024,2024B,Transitorio,"0,00","675,00","1.620,00","2,40"
73030,Ambalema,1030100,Algodón,2025,2025B,Transitorio,"0,00","256,00","614,40","2,40"
73030,Ambalema,1010402,Maíz,2024,2024A,Transitorio,"250,00","259,00","259,00","1,00"
73030,Ambalema,1081001,Yuca,2022,2022B,Transitorio,"0,00","7,50","52,50","7,00"
73030,Ambalema,1081001,Yuca,2023,2023B,Transitorio,"0,00","8,00","96,00","12,00"
73030,Ambalema,1081001,Yuca,2024,2024B,Transitorio,"0,00","8,00","96,00","12,00"
73030,Ambalema,1081001,Yuca,2025,2025B,Transitorio,"0,00","3,50","42,00","12,00"
73043,Anzoátegui,1080200,Arracacha,2022,2022B,Transitorio,"132,00","135,00","1.215,00","9,00"
73043,Anzoátegui,1080200,Arracacha,2023,2023B,Transitorio,"130,00","136,00","1.360,00","10,00"
73043,Anzoátegui,1080200,Arracacha,2024,2024A,Transitorio,"127,00","130,00","1.300,00","10,00"
73043,Anzoátegui,1080200,Arracacha,2025,2025A,Transitorio,"122,00","128,00","1.280,00","10,00"
73043,Anzoátegui,1080701,Papa,2022,2022A,Transitorio,"101,00","105,00","1.470,00","14,00"
73043,Anzoátegui,1080701,Papa,2023,2023A,Transitorio,"98,00","112,00","1.792,00","16,00"
73043,Anzoátegui,1080701,Papa,2024,2024A,Transitorio,"98,00","106,00","1.696,00","16,00"
73043,Anzoátegui,1080701,Papa,2025,2025A,Transitorio,"95,00","99,00","1.504,80","15,20"
73043,Anzoátegui,1081001,Yuca,2022,2022A,Transitorio,"65,00","70,00","490,00","7,00"
73043,Anzoátegui,1081001,Yuca,2023,2023A,Transitorio,"65,00","78,00","624,00","8,00"
73043,Anzoátegui,1081001,Yuca,2024,2024A,Transitorio,"69,00","82,00","656,00","8,00"
73043,Anzoátegui,1081001,Yuca,2025,2025A,Transitorio,"60,00","78,00","624,00","8,00"
73055,Armero,1060200,Frijol,2022,2022B,Transitorio,"4,00","7,00","14,00","2,00"
73055,Armero,1060200,Frijol,2023,2023B,Transitorio,"4,00","8,00","16,00","2,00"
73055,Armero,1060200,Frijol,2024,2024B,Transitorio,"10,00","30,00","60,00","2,00"
73055,Armero,1060200,Frijol,2025,2025B,Transitorio,"10,00","15,00","20,98","1,40"
73055,Armero,1010401,Maíz,2023,2023B,Transitorio,"700,00","900,00","4.680,00","5,20"
73055,Armero,1010401,Maíz,2024,2024B,Transitorio,"700,00","900,00","4.680,00","5,20"
73055,Armero,1010402,Maíz,2023,2023B,Transitorio,"250,00","400,00","1.320,00","3,30"
73055,Armero,1010402,Maíz,2024,2024B,Transitorio,"250,00","400,00","1.320,00","3,30"
73055,Armero,1010402,Maíz,2025,2025B,Transitorio,"300,00","400,00","1.280,00","3,20"
73055,Armero,1010403,Maíz,2023,2023A,Transitorio,"280,00","362,00","1.629,00","4,50"
73055,Armero,1010403,Maíz,2025,2025A,Transitorio,"270,00","300,00","1.350,00","4,50"
73055,Armero,1010404,Maíz,2023,2023A,Transitorio,"100,00","180,00","396,00","2,20"
73055,Armero,1010404,Maíz,2024,2024A,Transitorio,"100,00","220,00","484,00","2,20"
73055,Armero,1010404,Maíz,2025,2025A,Transitorio,"100,00","220,00","486,20","2,21"
73055,Armero,1081001,Yuca,2024,2024B,Transitorio,"0,00","30,00","450,00","15,00"
73055,Armero,1081001,Yuca,2025,2025B,Transitorio,"10,00","20,00","340,00","17,00"
73067,Ataco,1081001,Yuca,2022,2022B,Transitorio,"60,00","70,00","140,00","2,00"
73124,Cajamarca,1060100,Arveja,2023,2023A,Transitorio,"19,00","23,00","22,57","0,98"
73124,Cajamarca,1060100,Arveja,2024,2024A,Transitorio,"15,00","28,00","19,63","0,70"
73124,Cajamarca,1060100,Arveja,2025,2025B,Transitorio,"24,00","31,00","27,52","0,89"
73124,Cajamarca,1010402,Maíz,2022,2022B,Transitorio,"15,00","35,00","45,50","1,30"
73124,Cajamarca,1010402,Maíz,2023,2023B,Transitorio,"15,00","36,00","61,20","1,70"
73124,Cajamarca,1010402,Maíz,2025,2025A,Transitorio,"12,00","18,00","34,20","1,90"
73124,Cajamarca,1010404,Maíz,2022,2022B,Transitorio,"5,00","10,50","13,21","1,26"
73124,Cajamarca,1010404,Maíz,2023,2023B,Transitorio,"5,00","14,00","17,62","1,26"
73124,Cajamarca,1010404,Maíz,2024,2024B,Transitorio,"5,00","8,00","10,07","1,26"
73124,Cajamarca,1052902,Tomate,2022,2022B,Transitorio,"49,00","55,00","4.400,00","80,00"
73148,Carmen de Apicalá,1081001,Yuca,2022,2022B,Transitorio,"6,00","9,00","144,00","16,00"
73148,Carmen de Apicalá,1081001,Yuca,2023,2023B,Transitorio,"4,00","7,00","112,00","16,00"
73152,Casabianca,1080200,Arracacha,2023,2023A,Transitorio,"4,00","5,00","30,00","6,00"
73152,Casabianca,1010402,Maíz,2023,2023A,Transitorio,"30,00","50,00","139,83","2,80"
73152,Casabianca,1010402,Maíz,2024,2024A,Transitorio,"30,00","50,00","139,83","2,80"
73152,Casabianca,1010402,Maíz,2025,2025A,Transitorio,"70,00","85,00","261,48","3,08"
73152,Casabianca,1010404,Maíz,2022,2022A,Transitorio,"3,00","6,50","5,45","0,84"
73152,Casabianca,1010404,Maíz,2023,2023B,Transitorio,"3,00","4,00","12,00","3,00"
73152,Casabianca,1010404,Maíz,2024,2024B,Transitorio,"3,00","4,00","12,00","3,00"
73152,Casabianca,1010404,Maíz,2025,2025B,Transitorio,"4,00","5,00","15,00","3,00"
73152,Casabianca,1080701,Papa,2023,2023B,Transitorio,"120,00","150,00","2.550,00","17,00"
73152,Casabianca,1080701,Papa,2024,2024B,Transitorio,"150,00","200,00","3.400,00","17,00"
73152,Casabianca,1081001,Yuca,2023,2023B,Transitorio,"35,00","45,00","450,00","10,00"
73152,Casabianca,1081001,Yuca,2024,2024B,Transitorio,"40,00","80,00","800,00","10,00"
73152,Casabianca,1081001,Yuca,2025,2025B,Transitorio,"60,00","90,00","1.080,00","12,00"
73168,Chaparral,1080200,Arracacha,2022,2022A,Transitorio,"36,00","70,00","770,00","11,00"
73168,Chaparral,1080200,Arracacha,2023,2023A,Transitorio,"36,00","70,00","980,00","14,00"
73168,Chaparral,1080200,Arracacha,2024,2024A,Transitorio,"30,00","70,00","980,00","14,00"
73168,Chaparral,1060200,Frijol,2022,2022A,Transitorio,"210,00","250,00","375,00","1,50"
73168,Chaparral,1060200,Frijol,2023,2023A,Transitorio,"205,00","230,00","322,00","1,40"
73168,Chaparral,1060200,Frijol,2024,2024A,Transitorio,"200,00","225,00","315,00","1,40"
73168,Chaparral,1060200,Frijol,2024,2024B,Transitorio,"180,00","200,00","280,00","1,40"
73168,Chaparral,1060200,Frijol,2025,2025B,Transitorio,"200,00","210,00","294,00","1,40"
73168,Chaparral,1010402,Maíz,2022,2022B,Transitorio,"100,00","125,00","312,50","2,50"
73168,Chaparral,1010402,Maíz,2023,2023B,Transitorio,"100,00","120,00","288,00","2,40"
73168,Chaparral,1010404,Maíz,2022,2022A,Transitorio,"55,00","100,00","240,00","2,40"
73168,Chaparral,1010404,Maíz,2023,2023A,Transitorio,"50,00","70,00","168,00","2,40"
73168,Chaparral,1010404,Maíz,2024,2024A,Transitorio,"60,00","68,00","163,20","2,40"
73168,Chaparral,1081001,Yuca,2022,2022A,Transitorio,"32,00","50,00","475,00","9,50"
73168,Chaparral,1081001,Yuca,2023,2023A,Transitorio,"38,00","40,00","400,00","10,00"
73200,Coello,1010402,Maíz,2025,2025A,Transitorio,"10,00","50,00","75,00","1,50"
73200,Coello,1010403,Maíz,2023,2023A,Transitorio,"250,00","310,00","1.705,00","5,50"
73200,Coello,1010404,Maíz,2024,2024B,Transitorio,"50,00","70,00","105,00","1,50"
73200,Coello,1081001,Yuca,2023,2023A,Transitorio,"170,00","200,00","3.000,00","15,00"
73200,Coello,1081001,Yuca,2024,2024A,Transitorio,"100,00","170,00","2.550,00","15,00"
73200,Coello,1081001,Yuca,2025,2025A,Transitorio,"45,00","100,00","1.500,00","15,00"
73200,Coello,1081001,Yuca,2025,2025B,Transitorio,"30,00","45,00","765,00","17,00"
73217,Coyaima,1030100,Algodón,2022,2022B,Transitorio,"0,00","65,00","130,00","2,00"
73217,Coyaima,1030100,Algodón,2023,2023B,Transitorio,"0,00","50,00","100,00","2,00"
73217,Coyaima,1030100,Algodón,2024,2024B,Transitorio,"0,00","50,00","100,00","2,00"
73217,Coyaima,1010101,Arroz,2025,2025A,Transitorio,"703,00","864,20","5.530,88","6,40"
73217,Coyaima,1010402,Maíz,2022,2022B,Transitorio,"90,00","140,00","350,00","2,50"
73217,Coyaima,1010402,Maíz,2025,2025B,Transitorio,"90,00","118,00","295,00","2,50"
73217,Coyaima,1010404,Maíz,2022,2022B,Transitorio,"330,00","530,00","1.325,00","2,50"
73217,Coyaima,1010404,Maíz,2024,2024A,Transitorio,"0,00","330,00","825,00","2,50"
73217,Coyaima,1010404,Maíz,2025,2025B,Transitorio,"220,00","295,00","737,50","2,50"
73226,Cunday,1050200,Ahuyama,2022,2022B,Transitorio,"1,00","2,00","24,00","12,00"
73226,Cunday,1050200,Ahuyama,2023,2023B,Transitorio,"2,00","3,00","36,00","12,00"
73226,Cunday,1050200,Ahuyama,2024,2024B,Transitorio,"2,00","4,00","48,00","12,00"
73226,Cunday,1060200,Frijol,2022,2022A,Transitorio,"18,00","20,00","40,00","2,00"
73226,Cunday,1060200,Frijol,2023,2023A,Transitorio,"19,00","25,00","50,00","2,00"
73226,Cunday,1060200,Frijol,2024,2024A,Transitorio,"19,00","26,00","52,00","2,00"
73226,Cunday,1060200,Frijol,2025,2025A,Transitorio,"22,00","26,00","52,00","2,00"
73226,Cunday,1081001,Yuca,2024,2024B,Transitorio,"5,00","7,00","16,80","2,40"
73236,Dolores,1081001,Yuca,2022,2022A,Transitorio,"100,00","115,00","920,00","8,00"
73236,Dolores,1081001,Yuca,2023,2023A,Transitorio,"90,00","125,00","1.000,00","8,00"
73236,Dolores,1081001,Yuca,2024,2024A,Transitorio,"100,00","130,00","1.040,00","8,00"
73236,Dolores,1081001,Yuca,2025,2025A,Transitorio,"120,00","150,00","1.500,00","10,00"
73268,Espinal,1081001,Yuca,2022,2022B,Transitorio,"30,00","45,00","540,00","12,00"
73268,Espinal,1081001,Yuca,2023,2023B,Transitorio,"0,00","45,00","540,00","12,00"
73268,Espinal,1081001,Yuca,2024,2024B,Transitorio,"0,00","45,00","540,00","12,00"
73268,Espinal,1081001,Yuca,2025,2025B,Transitorio,"6,00","20,00","260,00","13,00"
73270,Falan,1050200,Ahuyama,2022,2022A,Transitorio,"0,00","10,00","120,00","12,00"
73270,Falan,1050200,Ahuyama,2023,2023A,Transitorio,"3,00","10,00","80,00","8,00"
73270,Falan,1050200,Ahuyama,2024,2024A,Transitorio,"4,00","10,00","80,00","8,00"
73270,Falan,1050200,Ahuyama,2025,2025A,Transitorio,"6,00","10,00","100,00","10,00"
73270,Falan,1050300,Ají,2022,2022A,Transitorio,"0,00","7,00","21,00","3,00"
73270,Falan,1050300,Ají,2023,2023A,Transitorio,"1,00","7,00","10,50","1,50"
73270,Falan,1050300,Ají,2024,2024A,Transitorio,"1,00","6,00","9,00","1,50"
73270,Falan,1050300,Ají,2025,2025A,Transitorio,"2,00","6,00","18,00","3,00"
73270,Falan,1010101,Arroz,2022,2022A,Transitorio,"20,00","30,00","193,80","6,46"
73270,Falan,1010101,Arroz,2024,2024B,Transitorio,"20,00","22,00","132,00","6,00"
73270,Falan,1060200,Frijol,2023,2023A,Transitorio,"10,00","15,00","22,50","1,50"
73270,Falan,1010402,Maíz,2022,2022A,Transitorio,"0,00","100,00","210,00","2,10"
73270,Falan,1010402,Maíz,2023,2023A,Transitorio,"50,00","100,00","180,00","1,80"
73270,Falan,1010402,Maíz,2024,2024A,Transitorio,"55,00","100,00","180,00","1,80"
73270,Falan,1010402,Maíz,2025,2025A,Transitorio,"55,00","100,00","200,00","2,00"
73275,Flandes,1030100,Algodón,2022,2022B,Transitorio,"0,00","115,90","173,85","1,50"
73275,Flandes,1030100,Algodón,2023,2023B,Transitorio,"0,00","200,00","200,00","1,00"
73275,Flandes,1030100,Algodón,2024,2024B,Transitorio,"90,00","210,00","315,00","1,50"
73275,Flandes,1030100,Algodón,2025,2025A,Transitorio,"260,00","350,00","350,00","1,00"
73275,Flandes,1010101,Arroz,2022,2022A,Transitorio,"731,24","731,34","4.753,71","6,50"
73275,Flandes,1010101,Arroz,2024,2024B,Transitorio,"480,00","510,00","3.570,00","7,00"
73275,Flandes,1010101,Arroz,2025,2025A,Transitorio,"450,00","930,00","6.510,00","7,00"
73275,Flandes,1010401,Maíz,2022,2022A,Transitorio,"180,00","480,00","2.400,00","5,00"
73275,Flandes,1010401,Maíz,2023,2023A,Transitorio,"320,00","490,00","2.450,00","5,00"
73275,Flandes,1010401,Maíz,2023,2023B,Transitorio,"70,00","320,00","1.600,00","5,00"
73275,Flandes,1010401,Maíz,2025,2025B,Transitorio,"250,00","420,00","2.100,00","5,00"
73275,Flandes,1010403,Maíz,2022,2022B,Transitorio,"120,00","300,00","1.500,00","5,00"
73275,Flandes,1010403,Maíz,2023,2023B,Transitorio,"30,00","180,00","900,00","5,00"
73275,Flandes,1010403,Maíz,2025,2025B,Transitorio,"220,00","240,00","1.200,00","5,00"
73275,Flandes,1081001,Yuca,2023,2023B,Transitorio,"10,00","30,00","240,00","8,00"
73283,Fresno,1010402,Maíz,2022,2022B,Transitorio,"190,00","210,00","420,00","2,00"
73283,Fresno,1081001,Yuca,2022,2022B,Transitorio,"0,00","6,00","60,00","10,00"
73283,Fresno,1081001,Yuca,2023,2023B,Transitorio,"0,00","7,00","70,00","10,00"
73283,Fresno,1081001,Yuca,2025,2025A,Transitorio,"8,00","10,00","120,00","12,00"
73319,Guamo,1030100,Algodón,2022,2022B,Transitorio,"0,00","478,00","1.195,00","2,50"
73319,Guamo,1030100,Algodón,2023,2023B,Transitorio,"0,00","400,00","800,00","2,00"
73319,Guamo,1030100,Algodón,2024,2024B,Transitorio,"0,00","350,00","700,00","2,00"
73319,Guamo,1030100,Algodón,2025,2025B,Transitorio,"250,00","300,00","600,00","2,00"
73347,Herveo,1060200,Frijol,2024,2024B,Transitorio,"15,00","30,00","25,17","0,84"
73347,Herveo,1060200,Frijol,2025,2025B,Transitorio,"17,00","18,00","21,60","1,20"
73347,Herveo,1010402,Maíz,2024,2024B,Transitorio,"15,00","17,00","12,36","0,73"
73347,Herveo,1010402,Maíz,2025,2025B,Transitorio,"17,00","22,00","16,00","0,73"
73347,Herveo,1010404,Maíz,2024,2024B,Transitorio,"17,00","19,00","13,82","0,73"
73347,Herveo,1080701,Papa,2025,2025B,Transitorio,"150,00","200,00","3.640,00","18,20"
73349,Honda,1010402,Maíz,2025,2025A,Transitorio,"4,00","5,00","15,00","3,00"
73349,Honda,1081001,Yuca,2022,2022B,Transitorio,"6,00","8,00","144,00","18,00"
73349,Honda,1081001,Yuca,2023,2023B,Transitorio,"4,00","10,00","170,00","17,00"
73349,Honda,1081001,Yuca,2024,2024A,Transitorio,"3,00","4,00","68,00","17,00"
73349,Honda,1081001,Yuca,2025,2025A,Transitorio,"4,00","6,00","102,00","17,00"
73352,Icononzo,1060100,Arveja,2023,2023B,Transitorio,"24,00","30,00","93,00","3,10"
73352,Icononzo,1060100,Arveja,2024,2024B,Transitorio,"24,00","29,00","89,90","3,10"
73352,Icononzo,1060200,Frijol,2024,2024B,Transitorio,"320,00","370,00","666,00","1,80"
73352,Icononzo,1060200,Frijol,2025,2025A,Transitorio,"310,00","360,00","720,00","2,00"
73352,Icononzo,1060600,Habichuela,2023,2023B,Transitorio,"72,00","92,00","1.564,00","17,00"
73352,Icononzo,1060600,Habichuela,2024,2024B,Transitorio,"72,00","97,00","1.649,00","17,00"
73352,Icononzo,1010402,Maíz,2023,2023B,Transitorio,"49,00","60,00","68,80","1,15"
73352,Icononzo,1010402,Maíz,2024,2024B,Transitorio,"49,00","64,00","73,38","1,15"
73352,Icononzo,1010404,Maíz,2023,2023B,Transitorio,"6,00","9,00","10,07","1,12"
73352,Icononzo,1010404,Maíz,2024,2024B,Transitorio,"6,00","8,00","8,95","1,12"
73352,Icononzo,1052500,Pimentón,2023,2023B,Transitorio,"5,00","8,00","224,00","28,00"
73352,Icononzo,1052500,Pimentón,2024,2024B,Transitorio,"7,00","9,00","252,00","28,00"
73352,Icononzo,1052901,Tomate,2023,2023B,Transitorio,"25,00","34,00","2.686,00","79,00"
73352,Icononzo,1052901,Tomate,2024,2024B,Transitorio,"28,00","33,00","2.607,00","79,00"
73352,Icononzo,1081001,Yuca,2023,2023B,Transitorio,"8,00","10,00","135,00","13,50"
73352,Icononzo,1081001,Yuca,2024,2024B,Transitorio,"8,00","10,00","135,00","13,50"
