Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Área cosechada,Producción,Rendimiento,rendimiento_calculado,diferencia_absoluta
68276,Floridablanca,1052902,Tomate,2022,2022A,"4,00","200,00","50,00",50.0,0.0
68276,Floridablanca,1052902,Tomate,2022,2022B,"4,00","196,00","49,00",49.0,0.0
68276,Floridablanca,1052902,Tomate,2023,2023A,"5,00","250,00","50,00",50.0,0.0
68276,Floridablanca,1052902,Tomate,2023,2023B,"5,00","245,00","49,00",49.0,0.0
68276,Floridablanca,1052902,Tomate,2024,2024A,"2,80","179,20","64,00",64.0,0.0
68276,Floridablanca,1052902,Tomate,2024,2024B,"4,00","220,00","55,00",55.0,0.0
68276,Floridablanca,1052902,Tomate,2025,2025A,"1,00","50,00","50,00",50.0,0.0
68276,Floridablanca,1052902,Tomate,2025,2025B,"0,50","30,00","60,00",60.0,0.0
68276,Floridablanca,2046600,Uva,2019,2019,"10,00","80,00","8,00",8.0,0.0
68276,Floridablanca,2046600,Uva,2020,2020,"10,00","80,00","8,00",8.0,0.0
68276,Floridablanca,2046600,Uva,2021,2021,"10,00","100,00","10,00",10.0,0.0
68276,Floridablanca,2046600,Uva,2022,2022,"10,00","100,00","10,00",10.0,0.0
68276,Floridablanca,2046600,Uva,2023,2023,"10,00","100,00","10,00",10.0,0.0
68276,Floridablanca,2046600,Uva,2024,2024,"6,00","48,00","8,00",8.0,0.0
68276,Floridablanca,2046600,Uva,2025,2025,"4,00","32,00","8,00",8.0,0.0
68296,Galán,2040299,Aguacate,2019,2019,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2040299,Aguacate,2020,2020,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2040299,Aguacate,2021,2021,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2040299,Aguacate,2022,2022,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2040299,Aguacate,2023,2023,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2040299,Aguacate,2024,2024,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2040299,Aguacate,2025,2025,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2030200,Cacao,2019,2019,"184,00","114,08","0,62",0.62,0.0
68296,Galán,2030200,Cacao,2020,2020,"184,00","114,08","0,62",0.62,0.0
68296,Galán,2030200,Cacao,2021,2021,"184,00","114,08","0,62",0.62,0.0
68296,Galán,2030200,Cacao,2022,2022,"184,00","110,40","0,60",0.6,0.0
68296,Galán,2030200,Cacao,2023,2023,"184,00","110,40","0,60",0.6,0.0
68296,Galán,2030200,Cacao,2024,2024,"134,00","80,40","0,60",0.6000000000000001,1.1102230246251565e-16
68296,Galán,2030200,Cacao,2025,2025,"134,00","80,40","0,60",0.6000000000000001,1.1102230246251565e-16
68296,Galán,2030300,Café,2019,2019,"730,00","462,50","0,63",0.6335616438356164,0.0035616438356164126
68296,Galán,2030300,Café,2020,2020,"728,00","170,80","0,23",0.23461538461538464,0.004615384615384632
68296,Galán,2030300,Café,2021,2021,"709,22","709,22","1,00",1.0,0.0
68296,Galán,2030300,Café,2022,2022,"707,47","610,22","0,86",0.8625383408483752,0.0025383408483752312
68296,Galán,2030300,Café,2023,2023,"719,47","603,02","0,84",0.8381447454376137,0.0018552545623862216
68296,Galán,2030300,Café,2024,2024,"715,38","744,00","1,04",1.040006709720708,6.70972070793141e-06
68296,Galán,2030300,Café,2025,2025,"623,41","655,56","1,05",1.0515711971254873,0.0015711971254872559
68296,Galán,2043603,Limón,2019,2019,"1,00","20,00","20,00",20.0,0.0
68296,Galán,2043603,Limón,2020,2020,"1,00","20,00","20,00",20.0,0.0
68296,Galán,2043603,Limón,2021,2021,"1,00","20,00","20,00",20.0,0.0
68296,Galán,2043603,Limón,2022,2022,"1,00","20,00","20,00",20.0,0.0
68296,Galán,2043603,Limón,2023,2023,"1,00","20,00","20,00",20.0,0.0
68296,Galán,2043603,Limón,2024,2024,"1,00","20,00","20,00",20.0,0.0
68296,Galán,2043603,Limón,2025,2025,"1,00","20,00","20,00",20.0,0.0
68296,Galán,2043700,Lulo,2019,2019,"2,00","50,00","25,00",25.0,0.0
68296,Galán,2043700,Lulo,2020,2020,"2,00","50,00","25,00",25.0,0.0
68296,Galán,2043700,Lulo,2021,2021,"2,00","48,00","24,00",24.0,0.0
68296,Galán,2043700,Lulo,2022,2022,"2,00","40,00","20,00",20.0,0.0
68296,Galán,2043700,Lulo,2023,2023,"2,00","40,00","20,00",20.0,0.0
68296,Galán,2043700,Lulo,2024,2024,"2,00","40,00","20,00",20.0,0.0
68296,Galán,2043700,Lulo,2025,2025,"2,00","40,00","20,00",20.0,0.0
68296,Galán,1010402,Maíz,2021,2021A,"25,00","25,00","1,00",1.0,0.0
68296,Galán,1010402,Maíz,2021,2021B,"29,00","29,00","1,00",1.0,0.0
68296,Galán,1010402,Maíz,2022,2022A,"29,00","29,00","1,00",1.0,0.0
68296,Galán,1010402,Maíz,2022,2022B,"25,00","25,00","1,00",1.0,0.0
68296,Galán,1010402,Maíz,2023,2023A,"30,00","35,10","1,17",1.1700000000000002,2.220446049250313e-16
68296,Galán,1010402,Maíz,2023,2023B,"24,00","24,00","1,00",1.0,0.0
68296,Galán,1010402,Maíz,2024,2024A,"30,00","35,10","1,17",1.1700000000000002,2.220446049250313e-16
68296,Galán,1010402,Maíz,2024,2024B,"33,00","33,00","1,00",1.0,0.0
68296,Galán,1010402,Maíz,2025,2025A,"38,00","41,80","1,10",1.0999999999999999,2.220446049250313e-16
68296,Galán,1010402,Maíz,2025,2025B,"78,00","70,20","0,90",0.9,0.0
68296,Galán,1010497,Maíz,2019,2019A,"25,00","25,00","1,00",1.0,0.0
68296,Galán,1010497,Maíz,2019,2019B,"30,00","30,00","1,00",1.0,0.0
68296,Galán,1010497,Maíz,2020,2020A,"25,00","25,00","1,00",1.0,0.0
68296,Galán,1010497,Maíz,2020,2020B,"30,00","30,00","1,00",1.0,0.0
68296,Galán,2044199,Mandarina,2019,2019,"30,00","600,00","20,00",20.0,0.0
68296,Galán,2044199,Mandarina,2020,2020,"30,00","600,00","20,00",20.0,0.0
68296,Galán,2044199,Mandarina,2021,2021,"30,00","600,00","20,00",20.0,0.0
68296,Galán,2044199,Mandarina,2022,2022,"30,00","600,00","20,00",20.0,0.0
68296,Galán,2044199,Mandarina,2023,2023,"30,00","600,00","20,00",20.0,0.0
68296,Galán,2044199,Mandarina,2024,2024,"30,00","600,00","20,00",20.0,0.0
68296,Galán,2044199,Mandarina,2025,2025,"30,00","600,00","20,00",20.0,0.0
68296,Galán,2044299,Mango,2019,2019,"5,00","40,00","8,00",8.0,0.0
68296,Galán,2044299,Mango,2020,2020,"5,00","40,00","8,00",8.0,0.0
68296,Galán,2044299,Mango,2021,2021,"5,00","40,00","8,00",8.0,0.0
68296,Galán,2044299,Mango,2022,2022,"5,00","40,00","8,00",8.0,0.0
68296,Galán,2044299,Mango,2023,2023,"5,00","40,00","8,00",8.0,0.0
68296,Galán,2044299,Mango,2024,2024,"5,00","40,00","8,00",8.0,0.0
68296,Galán,2044299,Mango,2025,2025,"5,00","40,00","8,00",8.0,0.0
68296,Galán,2044500,Maracuyá,2019,2019,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2044500,Maracuyá,2020,2020,"2,00","20,00","10,00",10.0,0.0
68296,Galán,2044500,Maracuyá,2021,2021,"2,00","19,00","9,50",9.5,0.0
68296,Galán,2044500,Maracuyá,2022,2022,"2,00","19,00","9,50",9.5,0.0
68296,Galán,2044500,Maracuyá,2023,2023,"2,00","19,00","9,50",9.5,0.0
68296,Galán,2044500,Maracuyá,2024,2024,"2,00","19,00","9,50",9.5,0.0
68296,Galán,2044500,Maracuyá,2025,2025,"2,00","19,00","9,50",9.5,0.0
68296,Galán,2044700,Mora,2019,2019,"1,00","8,00","8,00",8.0,0.0
68296,Galán,2044700,Mora,2020,2020,"1,00","8,00","8,00",8.0,0.0
68296,Galán,2044700,Mora,2021,2021,"1,00","8,00","8,00",8.0,0.0
68296,Galán,2044700,Mora,2022,2022,"1,00","8,00","8,00",8.0,0.0
68296,Galán,2044700,Mora,2023,2023,"1,00","8,00","8,00",8.0,0.0
68296,Galán,2044700,Mora,2024,2024,"1,00","8,00","8,00",8.0,0.0
68296,Galán,2044700,Mora,2025,2025,"1,00","8,00","8,00",8.0,0.0
68296,Galán,2044901,Naranja,2019,2019,"33,00","660,00","20,00",20.0,0.0
68296,Galán,2044901,Naranja,2020,2020,"33,00","660,00","20,00",20.0,0.0
68296,Galán,2044901,Naranja,2021,2021,"33,00","660,00","20,00",20.0,0.0
68296,Galán,2044901,Naranja,2022,2022,"33,00","544,50","16,50",16.5,0.0
68296,Galán,2044901,Naranja,2023,2023,"33,00","544,50","16,50",16.5,0.0
68296,Galán,2044901,Naranja,2024,2024,"33,00","544,50","16,50",16.5,0.0
68296,Galán,2044901,Naranja,2025,2025,"33,00","544,50","16,50",16.5,0.0
68296,Galán,2045399,Papaya,2019,2019,"3,00","30,00","10,00",10.0,0.0
68296,Galán,2045399,Papaya,2020,2020,"3,00","30,00","10,00",10.0,0.0
68296,Galán,2045399,Papaya,2021,2021,"3,00","30,00","10,00",10.0,0.0
68296,Galán,2045399,Papaya,2022,2022,"3,00","30,00","10,00",10.0,0.0
68296,Galán,2045399,Papaya,2023,2023,"3,00","30,00","10,00",10.0,0.0
68296,Galán,2045399,Papaya,2024,2024,"3,00","30,00","10,00",10.0,0.0
68296,Galán,2045399,Papaya,2025,2025,"3,00","30,00","10,00",10.0,0.0
68296,Galán,2045802,Plátano,2019,2019,"91,00","637,00","7,00",7.0,0.0
68296,Galán,2045802,Plátano,2020,2020,"91,00","637,00","7,00",7.0,0.0
68296,Galán,2045802,Plátano,2021,2021,"91,00","637,00","7,00",7.0,0.0
68296,Galán,2045802,Plátano,2022,2022,"91,00","637,00","7,00",7.0,0.0
68296,Galán,2045802,Plátano,2023,2023,"91,00","637,00","7,00",7.0,0.0
68296,Galán,2045802,Plátano,2024,2024,"94,00","658,00","7,00",7.0,0.0
68296,Galán,2045802,Plátano,2025,2025,"94,00","658,00","7,00",7.0,0.0
68296,Galán,2046300,Tomate de árbol,2019,2019,"1,00","17,00","17,00",17.0,0.0
68296,Galán,2046300,Tomate de árbol,2020,2020,"1,00","16,50","16,50",16.5,0.0
68296,Galán,2046300,Tomate de árbol,2021,2021,"1,00","16,00","16,00",16.0,0.0
68296,Galán,2046300,Tomate de árbol,2022,2022,"1,00","16,00","16,00",16.0,0.0
68296,Galán,2046300,Tomate de árbol,2023,2023,"1,00","16,00","16,00",16.0,0.0
68296,Galán,2046300,Tomate de árbol,2024,2024,"1,00","16,00","16,00",16.0,0.0
68296,Galán,2046300,Tomate de árbol,2025,2025,"1,00","16,00","16,00",16.0,0.0
68296,Galán,1081001,Yuca,2019,2019A,"32,00","32,00","1,00",1.0,0.0
68296,Galán,1081001,Yuca,2019,2019B,"32,00","32,00","1,00",1.0,0.0
68296,Galán,1081001,Yuca,2020,2020A,"22,00","22,00","1,00",1.0,0.0
68296,Galán,1081001,Yuca,2020,2020B,"10,00","10,00","1,00",1.0,0.0
68296,Galán,1081001,Yuca,2021,2021A,"22,00","396,00","18,00",18.0,0.0
68296,Galán,1081001,Yuca,2021,2021B,"10,00","180,00","18,00",18.0,0.0
68296,Galán,1081001,Yuca,2022,2022A,"22,00","220,00","10,00",10.0,0.0
68296,Galán,1081001,Yuca,2022,2022B,"10,00","100,00","10,00",10.0,0.0
68296,Galán,1081001,Yuca,2023,2023A,"22,00","220,00","10,00",10.0,0.0
68296,Galán,1081001,Yuca,2023,2023B,"10,00","100,00","10,00",10.0,0.0
68296,Galán,1081001,Yuca,2024,2024A,"12,00","120,00","10,00",10.0,0.0
68296,Galán,1081001,Yuca,2024,2024B,"10,00","100,00","10,00",10.0,0.0
68296,Galán,1081001,Yuca,2025,2025A,"16,00","160,00","10,00",10.0,0.0
68296,Galán,1081001,Yuca,2025,2025B,"8,00","80,00","10,00",10.0,0.0
68298,Gámbita,1050200,Ahuyama,2019,2019A,"2,00","16,00","8,00",8.0,0.0
68298,Gámbita,1050200,Ahuyama,2019,2019B,"1,00","6,00","6,00",6.0,0.0
68298,Gámbita,1050200,Ahuyama,2020,2020A,"2,00","24,00","12,00",12.0,0.0
68298,Gámbita,1050200,Ahuyama,2020,2020B,"1,00","10,00","10,00",10.0,0.0
68298,Gámbita,1050200,Ahuyama,2021,2021A,"2,00","30,00","15,00",15.0,0.0
68298,Gámbita,1050200,Ahuyama,2021,2021B,"2,00","30,00","15,00",15.0,0.0
68298,Gámbita,1050200,Ahuyama,2022,2022A,"3,00","45,00","15,00",15.0,0.0
68298,Gámbita,1050200,Ahuyama,2022,2022B,"5,00","75,00","15,00",15.0,0.0
68298,Gámbita,1050200,Ahuyama,2023,2023A,"4,00","60,00","15,00",15.0,0.0
68298,Gámbita,1050200,Ahuyama,2023,2023B,"4,00","60,00","15,00",15.0,0.0
68298,Gámbita,1050200,Ahuyama,2024,2024A,"3,00","42,00","14,00",14.0,0.0
68298,Gámbita,1050200,Ahuyama,2024,2024B,"3,00","45,00","15,00",15.0,0.0
68298,Gámbita,1050200,Ahuyama,2025,2025A,"3,00","42,00","14,00",14.0,0.0
68298,Gámbita,1050200,Ahuyama,2025,2025B,"3,00","45,00","15,00",15.0,0.0
68298,Gámbita,1080200,Arracacha,2019,2019A,"3,00","15,00","5,00",5.0,0.0
68298,Gámbita,1080200,Arracacha,2019,2019B,"1,00","4,00","4,00",4.0,0.0
68298,Gámbita,1060100,Arveja,2019,2019A,"4,00","9,35","2,34",2.3375,0.0024999999999999467
68298,Gámbita,1060100,Arveja,2019,2019B,"2,00","4,67","2,34",2.335,0.004999999999999893
68298,Gámbita,1060100,Arveja,2020,2020A,"5,00","9,35","1,87",1.8699999999999999,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2020,2020B,"4,00","7,48","1,87",1.87,0.0
68298,Gámbita,1060100,Arveja,2021,2021A,"5,00","9,35","1,87",1.8699999999999999,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2021,2021B,"4,00","5,61","1,40",1.4025,0.0025000000000001688
68298,Gámbita,1060100,Arveja,2022,2022A,"7,00","13,30","1,90",1.9000000000000001,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2022,2022B,"6,00","11,40","1,90",1.9000000000000001,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2023,2023A,"8,00","15,20","1,90",1.9,0.0
68298,Gámbita,1060100,Arveja,2023,2023B,"7,00","13,30","1,90",1.9000000000000001,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2024,2024A,"6,00","11,40","1,90",1.9000000000000001,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2024,2024B,"6,00","11,40","1,90",1.9000000000000001,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2025,2025A,"4,50","8,55","1,90",1.9000000000000001,2.220446049250313e-16
68298,Gámbita,1060100,Arveja,2025,2025B,"6,00","11,40","1,90",1.9000000000000001,2.220446049250313e-16
68298,Gámbita,2030300,Café,2019,2019,"83,00","109,00","1,31",1.3132530120481927,0.003253012048192616
68298,Gámbita,2030300,Café,2020,2020,"86,00","104,00","1,21",1.2093023255813953,0.0006976744186046879
68298,Gámbita,2030300,Café,2021,2021,"94,84","86,30","0,91",0.9099536060733867,4.6393926613319536e-05
68298,Gámbita,2030300,Café,2022,2022,"91,48","90,46","0,99",0.9888500218627021,0.0011499781372978912
68298,Gámbita,2030300,Café,2023,2023,"108,30","72,80","0,67",0.6722068328716528,0.0022068328716527974
68298,Gámbita,2030300,Café,2024,2024,"110,43","91,66","0,83",0.8300280720818617,2.8072081861729714e-05
68298,Gámbita,2030300,Café,2025,2025,"114,44","95,13","0,83",0.8312652918559944,0.0012652918559944437
68298,Gámbita,1060200,Frijol,2019,2019A,"10,00","8,00","0,80",0.8,0.0
68298,Gámbita,1060200,Frijol,2019,2019B,"6,00","5,00","0,83",0.8333333333333334,0.0033333333333334103
68298,Gámbita,1060200,Frijol,2020,2020A,"8,00","10,00","1,25",1.25,0.0
68298,Gámbita,1060200,Frijol,2020,2020B,"5,00","4,20","0,84",0.8400000000000001,1.1102230246251565e-16
68298,Gámbita,1060200,Frijol,2021,2021A,"8,00","7,00","0,88",0.875,0.0050000000000000044
68298,Gámbita,1060200,Frijol,2021,2021B,"6,00","14,69","2,45",2.4483333333333333,0.0016666666666669272
68298,Gámbita,1060200,Frijol,2022,2022A,"6,00","14,70","2,45",2.4499999999999997,4.440892098500626e-16
68298,Gámbita,1060200,Frijol,2022,2022B,"10,00","24,50","2,45",2.45,0.0
68298,Gámbita,1060200,Frijol,2023,2023A,"7,00","17,15","2,45",2.4499999999999997,4.440892098500626e-16
68298,Gámbita,1060200,Frijol,2023,2023B,"12,00","29,40","2,45",2.4499999999999997,4.440892098500626e-16
68298,Gámbita,1060200,Frijol,2024,2024A,"9,00","22,05","2,45",2.45,0.0
68298,Gámbita,1060200,Frijol,2024,2024B,"9,00","22,05","2,45",2.45,0.0
68298,Gámbita,1060200,Frijol,2025,2025A,"9,00","12,59","1,40",1.3988888888888888,0.0011111111111110628
68298,Gámbita,1060200,Frijol,2025,2025B,"9,00","15,42","1,71",1.7133333333333334,0.0033333333333334103
68298,Gámbita,2042800,Granadilla,2019,2019,"5,00","50,00","10,00",10.0,0.0
68298,Gámbita,2042800,Granadilla,2020,2020,"3,00","24,00","8,00",8.0,0.0
68298,Gámbita,2042800,Granadilla,2021,2021,"2,00","16,00","8,00",8.0,0.0
68298,Gámbita,2042800,Granadilla,2022,2022,"2,00","16,00","8,00",8.0,0.0
68298,Gámbita,2042800,Granadilla,2023,2023,"3,00","24,00","8,00",8.0,0.0
68298,Gámbita,2042800,Granadilla,2024,2024,"3,00","24,00","8,00",8.0,0.0
68298,Gámbita,2042800,Granadilla,2025,2025,"1,00","7,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2019,2019A,"3,00","21,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2019,2019B,"1,00","5,00","5,00",5.0,0.0
68298,Gámbita,1060600,Habichuela,2020,2020A,"4,00","28,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2020,2020B,"3,00","24,00","8,00",8.0,0.0
68298,Gámbita,1060600,Habichuela,2021,2021A,"4,00","28,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2021,2021B,"3,00","21,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2022,2022A,"6,00","42,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2022,2022B,"3,00","21,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2023,2023A,"7,00","49,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2023,2023B,"4,00","28,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2024,2024A,"4,00","28,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2024,2024B,"3,00","21,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2025,2025A,"3,00","21,00","7,00",7.0,0.0
68298,Gámbita,1060600,Habichuela,2025,2025B,"3,00","21,00","7,00",7.0,0.0
68298,Gámbita,2043700,Lulo,2019,2019,"4,00","40,00","10,00",10.0,0.0
68298,Gámbita,2043700,Lulo,2020,2020,"4,00","60,00","15,00",15.0,0.0
68298,Gámbita,2043700,Lulo,2021,2021,"4,00","48,00","12,00",12.0,0.0
68298,Gámbita,2043700,Lulo,2022,2022,"4,00","48,00","12,00",12.0,0.0
68298,Gámbita,2043700,Lulo,2023,2023,"5,00","60,00","12,00",12.0,0.0
68298,Gámbita,2043700,Lulo,2024,2024,"5,00","60,00","12,00",12.0,0.0
68298,Gámbita,2043700,Lulo,2025,2025,"2,00","24,00","12,00",12.0,0.0
68298,Gámbita,1010402,Maíz,2021,2021A,"15,00","36,00","2,40",2.4,0.0
68298,Gámbita,1010402,Maíz,2021,2021B,"7,00","21,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2022,2022A,"7,00","21,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2022,2022B,"18,00","54,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2023,2023A,"8,00","24,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2023,2023B,"20,00","60,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2024,2024A,"10,00","30,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2024,2024B,"20,00","60,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2025,2025A,"10,00","30,00","3,00",3.0,0.0
68298,Gámbita,1010402,Maíz,2025,2025B,"12,00","36,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2021,2021A,"8,00","20,00","2,50",2.5,0.0
68298,Gámbita,1010404,Maíz,2021,2021B,"4,00","12,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2022,2022A,"4,00","12,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2022,2022B,"10,00","30,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2023,2023A,"5,00","15,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2023,2023B,"11,00","33,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2024,2024A,"7,00","21,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2024,2024B,"9,00","27,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2025,2025A,"7,00","21,00","3,00",3.0,0.0
68298,Gámbita,1010404,Maíz,2025,2025B,"7,00","21,00","3,00",3.0,0.0
68298,Gámbita,1010497,Maíz,2019,2019A,"20,00","50,00","2,50",2.5,0.0
68298,Gámbita,1010497,Maíz,2019,2019B,"8,00","20,00","2,50",2.5,0.0
68298,Gámbita,1010497,Maíz,2020,2020A,"20,00","50,00","2,50",2.5,0.0
68298,Gámbita,1010497,Maíz,2020,2020B,"6,00","15,00","2,50",2.5,0.0
68298,Gámbita,2044700,Mora,2019,2019,"24,00","96,00","4,00",4.0,0.0
68298,Gámbita,2044700,Mora,2020,2020,"23,00","92,00","4,00",4.0,0.0
68298,Gámbita,2044700,Mora,2021,2021,"22,00","110,00","5,00",5.0,0.0
68298,Gámbita,2044700,Mora,2022,2022,"24,00","120,00","5,00",5.0,0.0
68298,Gámbita,2044700,Mora,2023,2023,"26,00","130,00","5,00",5.0,0.0
68298,Gámbita,2044700,Mora,2024,2024,"28,00","140,00","5,00",5.0,0.0
68298,Gámbita,2044700,Mora,2025,2025,"28,00","140,00","5,00",5.0,0.0
68298,Gámbita,1080701,Papa,2019,2019A,"15,00","120,00","8,00",8.0,0.0
68298,Gámbita,1080701,Papa,2019,2019B,"10,00","70,00","7,00",7.0,0.0
68298,Gámbita,1080701,Papa,2020,2020A,"18,00","144,00","8,00",8.0,0.0
68298,Gámbita,1080701,Papa,2020,2020B,"10,00","80,00","8,00",8.0,0.0
68298,Gámbita,1080701,Papa,2021,2021A,"18,00","140,00","7,78",7.777777777777778,0.0022222222222225696
68298,Gámbita,1080701,Papa,2021,2021B,"8,00","56,00","7,00",7.0,0.0
68298,Gámbita,1080701,Papa,2022,2022A,"14,00","109,20","7,80",7.8,0.0
68298,Gámbita,1080701,Papa,2022,2022B,"15,00","117,00","7,80",7.8,0.0
68298,Gámbita,1080701,Papa,2023,2023A,"17,00","132,26","7,78",7.779999999999999,8.881784197001252e-16
68298,Gámbita,1080701,Papa,2023,2023B,"15,00","116,70","7,78",7.78,0.0
68298,Gámbita,1080701,Papa,2024,2024A,"10,00","77,80","7,78",7.779999999999999,8.881784197001252e-16
68298,Gámbita,1080701,Papa,2024,2024B,"10,00","77,80","7,78",7.779999999999999,8.881784197001252e-16
68298,Gámbita,1080701,Papa,2025,2025A,"8,00","56,00","7,00",7.0,0.0
68298,Gámbita,1080701,Papa,2025,2025B,"10,00","77,80","7,78",7.779999999999999,8.881784197001252e-16
68298,Gámbita,1052400,Pepino Guiso,2019,2019A,"3,00","15,00","5,00",5.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2019,2019B,"2,00","12,00","6,00",6.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2020,2020A,"3,00","30,00","10,00",10.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2020,2020B,"2,00","24,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2021,2021A,"3,00","36,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2021,2021B,"2,00","24,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2022,2022A,"4,00","48,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2022,2022B,"2,00","24,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2023,2023A,"5,00","60,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2023,2023B,"3,00","36,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2024,2024A,"3,00","36,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2024,2024B,"3,00","36,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2025,2025A,"3,00","36,00","12,00",12.0,0.0
68298,Gámbita,1052400,Pepino Guiso,2025,2025B,"3,00","36,00","12,00",12.0,0.0
68298,Gámbita,1052500,Pimentón,2019,2019A,"0,50","8,00","16,00",16.0,0.0
68298,Gámbita,1052500,Pimentón,2019,2019B,"1,00","5,00","5,00",5.0,0.0
68298,Gámbita,1052500,Pimentón,2020,2020A,"2,00","20,00","10,00",10.0,0.0
68298,Gámbita,1052500,Pimentón,2020,2020B,"2,00","26,00","13,00",13.0,0.0
68298,Gámbita,1052500,Pimentón,2021,2021A,"2,00","30,00","15,00",15.0,0.0
68298,Gámbita,1052500,Pimentón,2021,2021B,"3,00","45,00","15,00",15.0,0.0
68298,Gámbita,1052500,Pimentón,2022,2022A,"3,00","45,00","15,00",15.0,0.0
68298,Gámbita,1052500,Pimentón,2022,2022B,"5,00","75,00","15,00",15.0,0.0
68298,Gámbita,1052500,Pimentón,2023,2023A,"4,00","60,00","15,00",15.0,0.0
68298,Gámbita,1052500,Pimentón,2023,2023B,"6,00","90,00","15,00",15.0,0.0
68298,Gámbita,1052500,Pimentón,2024,2024A,"4,00","40,00","10,00",10.0,0.0
68298,Gámbita,1052500,Pimentón,2024,2024B,"4,00","60,00","15,00",15.0,0.0
68298,Gámbita,1052500,Pimentón,2025,2025A,"4,00","40,00","10,00",10.0,0.0
68298,Gámbita,1052500,Pimentón,2025,2025B,"4,00","60,00","15,00",15.0,0.0
68298,Gámbita,2045802,Plátano,2019,2019,"6,00","36,00","6,00",6.0,0.0
68298,Gámbita,2045802,Plátano,2020,2020,"8,00","56,00","7,00",7.0,0.0
68298,Gámbita,2045802,Plátano,2021,2021,"8,00","40,00","5,00",5.0,0.0
68298,Gámbita,2045802,Plátano,2022,2022,"12,00","60,00","5,00",5.0,0.0
68298,Gámbita,2045802,Plátano,2023,2023,"14,00","70,00","5,00",5.0,0.0
68298,Gámbita,2045802,Plátano,2024,2024,"13,00","65,00","5,00",5.0,0.0
68298,Gámbita,2045802,Plátano,2025,2025,"10,00","50,00","5,00",5.0,0.0
68298,Gámbita,1052901,Tomate,2019,2019A,"3,00","240,00","80,00",80.0,0.0
68298,Gámbita,1052901,Tomate,2019,2019B,"3,00","240,00","80,00",80.0,0.0
68298,Gámbita,1052901,Tomate,2020,2020A,"4,00","300,00","75,00",75.0,0.0
68298,Gámbita,1052901,Tomate,2020,2020B,"4,00","320,00","80,00",80.0,0.0
